AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E06000049,Cheshire East,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,77.14,Percentage,%,,,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,75.21,Percentage,%,,,,1,
E06000006,Halton,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.95,Percentage,%,,,,1,
E06000007,Warrington,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.51,Percentage,%,,,,1,
E06000063,Cumberland,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,46.55,Percentage,%,,,,1,
E06000064,Westmorland and Furness,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,47.19,Percentage,%,,,,1,
E07000026,Allerdale,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,53.25,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland)
E07000027,Barrow-in-Furness,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,86.77,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000064 Westmorland and Furness)
E07000028,Carlisle,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,49.26,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland)
E07000029,Copeland,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,31.31,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland)
E07000030,Eden,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,41.65,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000064 Westmorland and Furness)
E07000031,South Lakeland,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,52.9,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000064 Westmorland and Furness)
E47000001,Greater Manchester,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.41,Percentage,%,,,,1,
E08000001,Bolton,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.36,Percentage,%,,,,1,
E08000002,Bury,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,98.64,Percentage,%,,,,1,
E08000003,Manchester,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E08000004,Oldham ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,84.53,Percentage,%,,,,1,
E08000005,Rochdale,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.13,Percentage,%,,,,1,
E08000006,Salford,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.48,Percentage,%,,,,1,
E08000007,Stockport,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.3,Percentage,%,,,,1,
E08000008,Tameside,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.81,Percentage,%,,,,1,
E08000009,Trafford,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E08000010,Wigan,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.71,Percentage,%,,,,1,
E10000017,Lancashire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,80.56,Percentage,%,,,,1,
E07000117,Burnley,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,84.67,Percentage,%,,,,1,
E07000118,Chorley,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,96.04,Percentage,%,,,,1,
E07000119,Fylde,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,85.42,Percentage,%,,,,1,
E07000120,Hyndburn,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,95.79,Percentage,%,,,,1,
E07000121,Lancaster,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,75.52,Percentage,%,,,,1,
E07000122,Pendle,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,80.95,Percentage,%,,,,1,
E07000123,Preston,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,93.02,Percentage,%,,,,1,
E07000124,Ribble Valley,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,61.25,Percentage,%,,,,1,
E07000125,Rossendale,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,89.91,Percentage,%,,,,1,
E07000126,South Ribble,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.71,Percentage,%,,,,1,
E07000127,West Lancashire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,93.15,Percentage,%,,,,1,
E07000128,Wyre,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,77.87,Percentage,%,,,,1,
E47000004,Liverpool City Region,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.74,Percentage,%,,,,1,
E08000011,Knowsley ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.77,Percentage,%,,,,1,
E08000012,Liverpool,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E08000014,Sefton,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,94.2,Percentage,%,,,,1,
E08000013,St. Helens,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.81,Percentage,%,,,,1,
E08000015,Wirral,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,95.62,Percentage,%,,,,1,
E12000003,Yorkshire and The Humber,Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,61.81,Percentage,%,,,,1,
E06000011,East Riding of Yorkshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.8,Percentage,%,,,,1,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E06000012,North East Lincolnshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,93.78,Percentage,%,,,,1,
E06000013,North Lincolnshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.33,Percentage,%,,,,1,
E47000012,York and North Yorkshire,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,55.56,Percentage,%,,,,1,
E06000014,York,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,98.4,Percentage,%,,,,1,
E06000065,North Yorkshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,54.11,Percentage,%,,,,1,
E07000163,Craven,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,41.88,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000164,Hambleton,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,75.98,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000165,Harrogate,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,67.68,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000166,Richmondshire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,21.2,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000167,Ryedale,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,48.02,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000168,Scarborough,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,50.92,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E07000169,Selby,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,92.73,Percentage,%,,,,1,Obsolete code since 2023 (replaced by E06000065 North Yorkshire)
E47000002,South Yorkshire,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,87.5,Percentage,%,,,,1,
E08000016,Barnsley,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,82.82,Percentage,%,,,,1,
E08000017,Doncaster,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,87.95,Percentage,%,,,,1,
E08000018,Rotherham ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,95.7,Percentage,%,,,,1,
E08000019,Sheffield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,84.59,Percentage,%,,,,1,
E47000003,West Yorkshire,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,84.86,Percentage,%,,,,1,
E08000032,Bradford ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,94.34,Percentage,%,,,,1,
E08000033,Calderdale,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,71.89,Percentage,%,,,,1,
E08000034,Kirklees ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,71.83,Percentage,%,,,,1,
E08000035,Leeds ,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,91.6,Percentage,%,,,,1,
E08000036,Wakefield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,93.29,Percentage,%,,,,1,
E12000004,East Midlands,Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,76.0,Percentage,%,,,,1,
E47000013,East Midlands,Combined Authority or City Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,78.2,Percentage,%,,,,1,
E06000015,Derby ,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.87,Percentage,%,,,,1,
E06000016,Leicester,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E06000061,North Northamptonshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,71.42,Percentage,%,,,,1,
E06000018,Nottingham,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E06000017,Rutland ,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,55.29,Percentage,%,,,,1,
E06000062,West Northamptonshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,81.02,Percentage,%,,,,1,
E10000007,Derbyshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,77.52,Percentage,%,,,,1,
E07000032,Amber Valley,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,82.97,Percentage,%,,,,1,
E07000033,Bolsover,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,81.93,Percentage,%,,,,1,
E07000034,Chesterfield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.67,Percentage,%,,,,1,
E07000035,Derbyshire Dales,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,69.56,Percentage,%,,,,1,
E07000036,Erewash,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,98.44,Percentage,%,,,,1,
E07000037,High Peak,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,63.03,Percentage,%,,,,1,
E07000038,North East Derbyshire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,90.3,Percentage,%,,,,1,
E07000039,South Derbyshire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,91.48,Percentage,%,,,,1,
E10000018,Leicestershire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.41,Percentage,%,,,,1,
E07000129,Blaby,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.97,Percentage,%,,,,1,
E07000130,Charnwood,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,87.03,Percentage,%,,,,1,
E07000131,Harborough,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,73.19,Percentage,%,,,,1,
E07000132,Hinckley and Bosworth,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,82.98,Percentage,%,,,,1,
E07000133,Melton,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,69.83,Percentage,%,,,,1,
E07000134,North West Leicestershire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,86.34,Percentage,%,,,,1,
E07000135,Oadby and Wigston,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E10000019,Lincolnshire ,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,73.69,Percentage,%,,,,1,
E07000136,Boston,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,88.41,Percentage,%,,,,1,
E07000137,East Lindsey,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,75.3,Percentage,%,,,,1,
E07000138,Lincoln,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E07000139,North Kesteven,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,65.65,Percentage,%,,,,1,
E07000140,South Holland,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,61.74,Percentage,%,,,,1,
E07000141,South Kesteven,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,73.84,Percentage,%,,,,1,
E07000142,West Lindsey,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.83,Percentage,%,,,,1,
E10000024,Nottinghamshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,77.45,Percentage,%,,,,1,
E07000170,Ashfield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,94.42,Percentage,%,,,,1,
E07000171,Bassetlaw,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.18,Percentage,%,,,,1,
E07000172,Broxtowe,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.95,Percentage,%,,,,1,
E07000173,Gedling,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,80.28,Percentage,%,,,,1,
E07000174,Mansfield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,97.56,Percentage,%,,,,1,
E07000175,Newark and Sherwood,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,64.68,Percentage,%,,,,1,
E07000176,Rushcliffe,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,81.92,Percentage,%,,,,1,
E12000005,West Midlands,Region,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,76.93,Percentage,%,,,,1,
E06000019,"Herefordshire, County of",County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,58.47,Percentage,%,,,,1,
E06000051,Shropshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,63.88,Percentage,%,,,,1,
E06000021,Stoke-on-Trent,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,100.0,Percentage,%,,,,1,
E06000020,Telford and Wrekin,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,72.65,Percentage,%,,,,1,
E10000028,Staffordshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,84.02,Percentage,%,,,,1,
E07000192,Cannock Chase,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,94.36,Percentage,%,,,,1,
E07000193,East Staffordshire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,81.08,Percentage,%,,,,1,
E07000194,Lichfield,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,93.88,Percentage,%,,,,1,
E07000195,Newcastle-under-Lyme,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,79.88,Percentage,%,,,,1,
E07000196,South Staffordshire,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,92.41,Percentage,%,,,,1,
E07000197,Stafford,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,83.78,Percentage,%,,,,1,
E07000198,Staffordshire Moorlands,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,73.93,Percentage,%,,,,1,
E07000199,Tamworth,Local Authority District,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,99.45,Percentage,%,,,,1,
E10000031,Warwickshire,County or Unitary Authority,5G coverage provided by at least one mobile network provider,5G coverage,Mission 4,"Boosting productivity, pay, jobs and living standards",2023-09,91.41,Percentage,%,,,,1,
