AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
TLC22,Tyneside,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3636.0,Pounds,£,na,na,,1,
TLC23,Sunderland,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3775.0,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,45993.0,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2563.0,Pounds,£,na,na,,1,
TLD11,West Cumbria,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1087.0,Pounds,£,na,na,,1,
TLD12,East Cumbria,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1476.0,Pounds,£,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,13977.0,Pounds,£,na,na,,1,
na,Greater Manchester Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,13976.0,Pounds,£,na,na,,1,
TLD33,Manchester,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5260.0,Pounds,£,na,na,,1,
TLD34,Greater Manchester South West,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3543.0,Pounds,£,na,na,,1,
TLD35,Greater Manchester South East,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1782.0,Pounds,£,na,na,,1,
TLD36,Greater Manchester North West,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1347.0,Pounds,£,na,na,,1,
TLD37,Greater Manchester North East,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2046.0,Pounds,£,na,na,,1,
TLD4,Lancashire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10164.0,Pounds,£,na,na,,1,
TLD41,Blackburn with Darwen,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLD42,Blackpool,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,136.0,Pounds,£,na,na,,1,
TLD44,Lancaster and Wyre,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLD45,Mid Lancashire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,6356.0,Pounds,£,na,na,,1,
TLD46,East Lancashire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1585.0,Pounds,£,na,na,,1,
TLD47,Chorley and West Lancashire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,759.0,Pounds,£,na,na,,1,
TLD6,Cheshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,11237.0,Pounds,£,na,na,,1,
TLD61,Warrington,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1623.0,Pounds,£,na,na,,1,
TLD62,Cheshire East,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5832.0,Pounds,£,na,na,,1,
TLD63,Cheshire West and Chester,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3782.0,Pounds,£,na,na,,1,
TLD7,Merseyside,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,8053.0,Pounds,£,na,na,,1,
na,Liverpool City Region Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,8053.0,Pounds,£,na,na,,1,
TLD71,East Merseyside,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4423.0,Pounds,£,na,na,,1,
TLD72,Liverpool,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2454.0,Pounds,£,na,na,,1,
TLD73,Sefton,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLD74,Wirral,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLE,Yorkshire and The Humber,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,24454.0,Pounds,£,na,na,,1,
TLE1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5942.0,Pounds,£,na,na,,1,
TLE11,"Kingston upon Hull, City of",ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1253.0,Pounds,£,na,na,,1,
TLE12,East Riding of Yorkshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1232.0,Pounds,£,na,na,,1,
TLE13,North and North East Lincolnshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3455.0,Pounds,£,na,na,,1,
TLE2,North Yorkshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2663.0,Pounds,£,na,na,,1,
TLE21,York,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,964.0,Pounds,£,na,na,,1,
TLE22,North Yorkshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1699.0,Pounds,£,na,na,,1,
TLE3,South Yorkshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5093.0,Pounds,£,na,na,,1,
na,South Yorkshire Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5093.0,Pounds,£,na,na,,1,
TLE31,"Barnsley, Doncaster and Rotherham",ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1907.0,Pounds,£,na,na,,1,
TLE32,Sheffield,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3186.0,Pounds,£,na,na,,1,
TLE4,West Yorkshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10757.0,Pounds,£,na,na,,1,
na,West Yorkshire Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10756.0,Pounds,£,na,na,,1,
TLE41,Bradford,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2432.0,Pounds,£,na,na,,1,
TLE42,Leeds,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4286.0,Pounds,£,na,na,,1,
TLE44,Calderdale and Kirklees,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2725.0,Pounds,£,na,na,,1,
TLE45,Wakefield,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1314.0,Pounds,£,na,na,,1,
TLF,East Midlands,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,29645.0,Pounds,£,na,na,,1,
TLF1,Derbyshire and Nottinghamshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,18515.0,Pounds,£,na,na,,1,
TLF11,Derby,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,8611.0,Pounds,£,na,na,,1,
TLF12,East Derbyshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1089.0,Pounds,£,na,na,,1,
TLF13,South and West Derbyshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3898.0,Pounds,£,na,na,,1,
TLF14,Nottingham,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2336.0,Pounds,£,na,na,,1,
TLF15,North Nottinghamshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1580.0,Pounds,£,na,na,,1,
TLF16,South Nottinghamshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,999.0,Pounds,£,na,na,,1,
TLF2,"Leicestershire, Rutland and Northamptonshire",ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,9164.0,Pounds,£,na,na,,1,
TLF21,Leicester,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,830.0,Pounds,£,na,na,,1,
TLF22,Leicestershire CC and Rutland,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3575.0,Pounds,£,na,na,,1,
TLF24,West Northamptonshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3007.0,Pounds,£,na,na,,1,
TLF25,North Northamptonshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1753.0,Pounds,£,na,na,,1,
TLF3,Lincolnshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1967.0,Pounds,£,na,na,,1,
TLF30,Lincolnshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1967.0,Pounds,£,na,na,,1,
TLG,West Midlands,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,36333.0,Pounds,£,na,na,,1,
TLG1,"Herefordshire, Worcestershire and Warwickshire",ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,8463.0,Pounds,£,na,na,,1,
TLG11,"Herefordshire, County of",ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,555.0,Pounds,£,na,na,,1,
TLG12,Worcestershire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1924.0,Pounds,£,na,na,,1,
TLG13,Warwickshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5984.0,Pounds,£,na,na,,1,
TLG2,Shropshire and Staffordshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,9129.0,Pounds,£,na,na,,1,
TLG21,Telford and Wrekin,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2388.0,Pounds,£,na,na,,1,
TLG22,Shropshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,857.0,Pounds,£,na,na,,1,
TLG23,Stoke-on-Trent,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1471.0,Pounds,£,na,na,,1,
TLG24,Staffordshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4414.0,Pounds,£,na,na,,1,
TLG3,West Midlands,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,18740.0,Pounds,£,na,na,,1,
na,West Midlands Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,18740.0,Pounds,£,na,na,,1,
TLG31,Birmingham,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,6502.0,Pounds,£,na,na,,1,
TLG32,Solihull,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4704.0,Pounds,£,na,na,,1,
TLG33,Coventry,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3107.0,Pounds,£,na,na,,1,
TLG36,Dudley,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,616.0,Pounds,£,na,na,,1,
TLG37,Sandwell,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1041.0,Pounds,£,na,na,,1,
TLG38,Walsall,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1242.0,Pounds,£,na,na,,1,
TLG39,Wolverhampton,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1529.0,Pounds,£,na,na,,1,
TLH,East of England,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,42701.0,Pounds,£,na,na,,1,
TLH1,East Anglia,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,18386.0,Pounds,£,na,na,,1,
na,Cambridgeshire and Peterborough Combined Authority,Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,11636.0,Pounds,£,na,na,,1,
TLH11,Peterborough,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2148.0,Pounds,£,na,na,,1,
TLH12,Cambridgeshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,9488.0,Pounds,£,na,na,,1,
TLH14,Suffolk CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3374.0,Pounds,£,na,na,,1,
TLH15,Norwich and East Norfolk,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2065.0,Pounds,£,na,na,,1,
TLH16,North and West Norfolk,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,783.0,Pounds,£,na,na,,1,
TLH17,Breckland and South Norfolk,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,527.0,Pounds,£,na,na,,1,
TLH2,Bedfordshire and Hertfordshire,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,16779.0,Pounds,£,na,na,,1,
TLH21,Luton,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1726.0,Pounds,£,na,na,,1,
TLH23,Hertfordshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,13386.0,Pounds,£,na,na,,1,
TLH24,Bedford,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,460.0,Pounds,£,na,na,,1,
TLH25,Central Bedfordshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1207.0,Pounds,£,na,na,,1,
TLH3,Essex,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,7537.0,Pounds,£,na,na,,1,
TLH31,Southend-on-Sea,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLH32,Thurrock,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLH34,Essex Haven Gateway,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1506.0,Pounds,£,na,na,,1,
TLH35,West Essex,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1620.0,Pounds,£,na,na,,1,
TLH36,Heart of Essex,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1471.0,Pounds,£,na,na,,1,
TLH37,Essex Thames Gateway,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2208.0,Pounds,£,na,na,,1,
TLI,London,ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,180210.0,Pounds,£,na,na,,1,
na,Greater London Authority (Inner London),Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,152106.0,Pounds,£,na,na,,1,
TLI3,Inner London - West,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,110159.0,Pounds,£,na,na,,1,
TLI31,Camden and City of London,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,50645.0,Pounds,£,na,na,,1,
TLI32,Westminster,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,50689.0,Pounds,£,na,na,,1,
TLI33,Kensington & Chelsea and Hammersmith & Fulham,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,7620.0,Pounds,£,na,na,,1,
TLI34,Wandsworth,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1205.0,Pounds,£,na,na,,1,
TLI4,Inner London - East,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,41947.0,Pounds,£,na,na,,1,
TLI41,Hackney and Newham,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLI42,Tower Hamlets,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,18629.0,Pounds,£,na,na,,1,
TLI43,Haringey and Islington,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,9374.0,Pounds,£,na,na,,1,
TLI44,Lewisham and Southwark,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,na,Pounds,£,na,na,,1,
TLI45,Lambeth,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3142.0,Pounds,£,na,na,,1,
na,Greater London Authority (Outer London),Combined Authority or City Region,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,28104.0,Pounds,£,na,na,,1,
TLI5,Outer London - East and North East,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3971.0,Pounds,£,na,na,,1,
TLI51,Bexley and Greenwich,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,633.0,Pounds,£,na,na,,1,
TLI52,Barking & Dagenham and Havering,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1153.0,Pounds,£,na,na,,1,
TLI53,Redbridge and Waltham Forest,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,695.0,Pounds,£,na,na,,1,
TLI54,Enfield,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1489.0,Pounds,£,na,na,,1,
TLI6,Outer London - South,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3812.0,Pounds,£,na,na,,1,
TLI61,Bromley,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,739.0,Pounds,£,na,na,,1,
TLI62,Croydon,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,761.0,Pounds,£,na,na,,1,
TLI63,"Merton, Kingston upon Thames and Sutton",ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2312.0,Pounds,£,na,na,,1,
TLI7,Outer London - West and North West,ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,20321.0,Pounds,£,na,na,,1,
TLI71,Barnet,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1020.0,Pounds,£,na,na,,1,
TLI72,Brent,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1721.0,Pounds,£,na,na,,1,
TLI73,Ealing,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3177.0,Pounds,£,na,na,,1,
TLI74,Harrow and Hillingdon,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5185.0,Pounds,£,na,na,,1,
TLI75,Hounslow and Richmond upon Thames,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,9218.0,Pounds,£,na,na,,1,
TLJ,South East (England),ITL Level 1,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,82456.0,Pounds,£,na,na,,1,
TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,31040.0,Pounds,£,na,na,,1,
TLJ11,Berkshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,16921.0,Pounds,£,na,na,,1,
TLJ12,Milton Keynes,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,2711.0,Pounds,£,na,na,,1,
TLJ13,Buckinghamshire,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3457.0,Pounds,£,na,na,,1,
TLJ14,Oxfordshire CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,7951.0,Pounds,£,na,na,,1,
TLJ2,"Surrey, East and West Sussex",ITL Level 2,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,25348.0,Pounds,£,na,na,,1,
TLJ21,Brighton and Hove,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1776.0,Pounds,£,na,na,,1,
TLJ22,East Sussex CC,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,836.0,Pounds,£,na,na,,1,
TLJ25,West Surrey,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,11773.0,Pounds,£,na,na,,1,
TLJ26,East Surrey,ITL Level 3,Total value of UK exports,Total value of UK exports,Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4926.0,Pounds,£,na,na,,1,
