areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Value of UK exports,2019-01-01/P1Y,11852.0,Pounds,£ million,,,,
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Value of UK exports,2020-01-01/P1Y,11636.0,Pounds,£ million,,,,
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Value of UK exports,2022-01-01/P1Y,17247.0,Pounds,£ million,,,,
E13000001,Inner London,Combined Authority or City Region,Value of UK exports,2019-01-01/P1Y,145999.0,Pounds,£ million,,,,
E13000001,Inner London,Combined Authority or City Region,Value of UK exports,2020-01-01/P1Y,152106.0,Pounds,£ million,,,,
E13000001,Inner London,Combined Authority or City Region,Value of UK exports,2021-01-01/P1Y,162264.0,Pounds,£ million,,,,
E13000001,Inner London,Combined Authority or City Region,Value of UK exports,2022-01-01/P1Y,201018.0,Pounds,£ million,,,,
E13000001,Inner London,Combined Authority or City Region,Value of UK exports,2023-01-01/P1Y,214350.0,Pounds,£ million,,,,
E13000002,Outer London,Combined Authority or City Region,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,
E13000002,Outer London,Combined Authority or City Region,Value of UK exports,2023-01-01/P1Y,40528.0,Pounds,£ million,,,,
E13000002,Outer London,Combined Authority or City Region,Value of UK exports,2022-01-01/P1Y,,Pounds,£ million,,,c,
E13000002,Outer London,Combined Authority or City Region,Value of UK exports,2020-01-01/P1Y,28104.0,Pounds,£ million,,,,
E13000002,Outer London,Combined Authority or City Region,Value of UK exports,2019-01-01/P1Y,37686.0,Pounds,£ million,,,,
E47000009,West of England,Combined Authority or City Region,Value of UK exports,2019-01-01/P1Y,8907.0,Pounds,£ million,,,,
E47000009,West of England,Combined Authority or City Region,Value of UK exports,2020-01-01/P1Y,7304.0,Pounds,£ million,,,,
E47000009,West of England,Combined Authority or City Region,Value of UK exports,2021-01-01/P1Y,7357.0,Pounds,£ million,,,,
E47000009,West of England,Combined Authority or City Region,Value of UK exports,2022-01-01/P1Y,9486.0,Pounds,£ million,,,,
E47000009,West of England,Combined Authority or City Region,Value of UK exports,2023-01-01/P1Y,12629.0,Pounds,£ million,,,,
TLC,North East,ITL Level 1,Value of UK exports,2023-01-01/P1Y,22122.0,Pounds,£ million,,,,
TLC,North East,ITL Level 1,Value of UK exports,2022-01-01/P1Y,19108.0,Pounds,£ million,,,,
TLC,North East,ITL Level 1,Value of UK exports,2021-01-01/P1Y,18630.0,Pounds,£ million,,,,
TLC,North East,ITL Level 1,Value of UK exports,2019-01-01/P1Y,20196.0,Pounds,£ million,,,,
TLC,North East,ITL Level 1,Value of UK exports,2020-01-01/P1Y,17962.0,Pounds,£ million,,,,
E47000006,Tees Valley,ITL Level 2,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
TLC1,Tees Valley and Durham,ITL Level 2,Value of UK exports,2019-01-01/P1Y,9499.0,Pounds,£ million,,,,"Obsolete code since 2025 (replaced by TLC3 Tees Valley and TLC4 Northumberland, Durham and Tyne & Wear)"
TLC1,Tees Valley and Durham,ITL Level 2,Value of UK exports,2020-01-01/P1Y,9298.0,Pounds,£ million,,,,"Obsolete code since 2025 (replaced by TLC3 Tees Valley and TLC4 Northumberland, Durham and Tyne & Wear)"
TLC1,Tees Valley and Durham,ITL Level 2,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,"Obsolete code since 2025 (replaced by TLC3 Tees Valley and TLC4 Northumberland, Durham and Tyne & Wear)"
TLC1,Tees Valley and Durham,ITL Level 2,Value of UK exports,2022-01-01/P1Y,,Pounds,£ million,,,c,"Obsolete code since 2025 (replaced by TLC3 Tees Valley and TLC4 Northumberland, Durham and Tyne & Wear)"
TLC31,Hartlepool and Stockton-on-Tees,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2640.0,Pounds,£ million,,,,
TLC11,Hartlepool and Stockton-on-Tees,ITL Level 3,Value of UK exports,2022-01-01/P1Y,3840.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC31 Hartlepool and Stockton-on-Tees)
TLC11,Hartlepool and Stockton-on-Tees,ITL Level 3,Value of UK exports,2021-01-01/P1Y,4529.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC31 Hartlepool and Stockton-on-Tees)
TLC11,Hartlepool and Stockton-on-Tees,ITL Level 3,Value of UK exports,2020-01-01/P1Y,5028.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC31 Hartlepool and Stockton-on-Tees)
TLC11,Hartlepool and Stockton-on-Tees,ITL Level 3,Value of UK exports,2019-01-01/P1Y,4503.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC31 Hartlepool and Stockton-on-Tees)
TLC32,South Teesside,ITL Level 3,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
TLC12,South Teesside,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1081.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC32 South Teesside)
TLC12,South Teesside,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1092.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC32 South Teesside)
TLC12,South Teesside,ITL Level 3,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,Obsolete code since 2025 (replaced by TLC32 South Teesside)
TLC12,South Teesside,ITL Level 3,Value of UK exports,2022-01-01/P1Y,,Pounds,£ million,,,c,Obsolete code since 2025 (replaced by TLC32 South Teesside)
TLC33,Darlington,ITL Level 3,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
TLC13,Darlington,ITL Level 3,Value of UK exports,2022-01-01/P1Y,,Pounds,£ million,,,c,Obsolete code since 2025 (replaced by TLC33 Darlington)
TLC13,Darlington,ITL Level 3,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,Obsolete code since 2025 (replaced by TLC33 Darlington)
TLC13,Darlington,ITL Level 3,Value of UK exports,2019-01-01/P1Y,533.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC33 Darlington)
TLC13,Darlington,ITL Level 3,Value of UK exports,2020-01-01/P1Y,220.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC33 Darlington)
TLC41,Durham,ITL Level 3,Value of UK exports,2023-01-01/P1Y,3578.0,Pounds,£ million,,,,
TLC14,Durham,ITL Level 3,Value of UK exports,2019-01-01/P1Y,3382.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC41 Durham)
TLC14,Durham,ITL Level 3,Value of UK exports,2020-01-01/P1Y,2957.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC41 Durham)
TLC14,Durham,ITL Level 3,Value of UK exports,2021-01-01/P1Y,3154.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC41 Durham)
TLC14,Durham,ITL Level 3,Value of UK exports,2022-01-01/P1Y,3221.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC41 Durham)
E47000014,North East,ITL Level 2,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Value of UK exports,2022-01-01/P1Y,10046.0,Pounds,£ million,,,,"Obsolete code since 2025 (replaced by TLC4 Northumberland, Durham and Tyne & Wear)"
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,"Obsolete code since 2025 (replaced by TLC4 Northumberland, Durham and Tyne & Wear)"
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Value of UK exports,2020-01-01/P1Y,8665.0,Pounds,£ million,,,,"Obsolete code since 2025 (replaced by TLC4 Northumberland, Durham and Tyne & Wear)"
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Value of UK exports,2019-01-01/P1Y,10696.0,Pounds,£ million,,,,"Obsolete code since 2025 (replaced by TLC4 Northumberland, Durham and Tyne & Wear)"
TLC42,Northumberland,ITL Level 3,Value of UK exports,2023-01-01/P1Y,,Pounds,£ million,,,c,
TLC21,Northumberland,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1190.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC42 Northumberland)
TLC21,Northumberland,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1253.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC42 Northumberland)
TLC21,Northumberland,ITL Level 3,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,Obsolete code since 2025 (replaced by TLC42 Northumberland)
TLC21,Northumberland,ITL Level 3,Value of UK exports,2022-01-01/P1Y,1667.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC42 Northumberland)
TLC43,Tyneside,ITL Level 3,Value of UK exports,2023-01-01/P1Y,5877.0,Pounds,£ million,,,,
TLC22,Tyneside,ITL Level 3,Value of UK exports,2022-01-01/P1Y,5005.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC43 Tyneside)
TLC22,Tyneside,ITL Level 3,Value of UK exports,2021-01-01/P1Y,4655.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC43 Tyneside)
TLC22,Tyneside,ITL Level 3,Value of UK exports,2020-01-01/P1Y,3636.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC43 Tyneside)
TLC22,Tyneside,ITL Level 3,Value of UK exports,2019-01-01/P1Y,4670.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC43 Tyneside)
TLC44,Sunderland,ITL Level 3,Value of UK exports,2023-01-01/P1Y,6371.0,Pounds,£ million,,,,
TLC23,Sunderland,ITL Level 3,Value of UK exports,2019-01-01/P1Y,4837.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC44 Sunderland)
TLC23,Sunderland,ITL Level 3,Value of UK exports,2020-01-01/P1Y,3775.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC44 Sunderland)
TLC23,Sunderland,ITL Level 3,Value of UK exports,2021-01-01/P1Y,3439.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC44 Sunderland)
TLC23,Sunderland,ITL Level 3,Value of UK exports,2022-01-01/P1Y,3374.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLC44 Sunderland)
TLD,North West,ITL Level 1,Value of UK exports,2023-01-01/P1Y,68477.0,Pounds,£ million,,,,
TLD,North West,ITL Level 1,Value of UK exports,2022-01-01/P1Y,68466.0,Pounds,£ million,,,,
TLD,North West,ITL Level 1,Value of UK exports,2021-01-01/P1Y,56944.0,Pounds,£ million,,,,
TLD,North West,ITL Level 1,Value of UK exports,2020-01-01/P1Y,45993.0,Pounds,£ million,,,,
TLD,North West,ITL Level 1,Value of UK exports,2019-01-01/P1Y,50257.0,Pounds,£ million,,,,
TLD1,Cumbria,ITL Level 2,Value of UK exports,2019-01-01/P1Y,3160.0,Pounds,£ million,,,,
TLD1,Cumbria,ITL Level 2,Value of UK exports,2020-01-01/P1Y,2563.0,Pounds,£ million,,,,
TLD1,Cumbria,ITL Level 2,Value of UK exports,2021-01-01/P1Y,3211.0,Pounds,£ million,,,,
TLD1,Cumbria,ITL Level 2,Value of UK exports,2022-01-01/P1Y,3597.0,Pounds,£ million,,,,
TLD1,Cumbria,ITL Level 2,Value of UK exports,2023-01-01/P1Y,4345.0,Pounds,£ million,,,,
TLD13,Cumberland,ITL Level 3,Value of UK exports,2023-01-01/P1Y,1800.0,Pounds,£ million,,,,
TLD14,Westmorland and Furness,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2545.0,Pounds,£ million,,,,
TLD11,West Cumbria,ITL Level 3,Value of UK exports,2022-01-01/P1Y,1335.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD11,West Cumbria,ITL Level 3,Value of UK exports,2021-01-01/P1Y,1318.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD11,West Cumbria,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1349.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD11,West Cumbria,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1087.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD12,East Cumbria,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1813.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD12,East Cumbria,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1476.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD12,East Cumbria,ITL Level 3,Value of UK exports,2021-01-01/P1Y,1893.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
TLD12,East Cumbria,ITL Level 3,Value of UK exports,2022-01-01/P1Y,2262.0,Pounds,£ million,,,,Obsolete code since 2025 (replaced by TLD13 Cumberland and TLD14 Westmorland and Furness)
E47000001,Greater Manchester,ITL Level 2,Value of UK exports,2023-01-01/P1Y,22482.0,Pounds,£ million,,,,
E47000001,Greater Manchester,ITL Level 2,Value of UK exports,2022-01-01/P1Y,21691.0,Pounds,£ million,,,,
E47000001,Greater Manchester,ITL Level 2,Value of UK exports,2021-01-01/P1Y,15631.0,Pounds,£ million,,,,
E47000001,Greater Manchester,ITL Level 2,Value of UK exports,2020-01-01/P1Y,13977.0,Pounds,£ million,,,,
E47000001,Greater Manchester,ITL Level 2,Value of UK exports,2019-01-01/P1Y,15668.0,Pounds,£ million,,,,
TLD33,Manchester,ITL Level 3,Value of UK exports,2019-01-01/P1Y,6107.0,Pounds,£ million,,,,
TLD33,Manchester,ITL Level 3,Value of UK exports,2020-01-01/P1Y,5260.0,Pounds,£ million,,,,
TLD33,Manchester,ITL Level 3,Value of UK exports,2021-01-01/P1Y,6279.0,Pounds,£ million,,,,
TLD33,Manchester,ITL Level 3,Value of UK exports,2022-01-01/P1Y,10164.0,Pounds,£ million,,,,
TLD33,Manchester,ITL Level 3,Value of UK exports,2023-01-01/P1Y,10802.0,Pounds,£ million,,,,
TLD34,Greater Manchester South West,ITL Level 3,Value of UK exports,2023-01-01/P1Y,4970.0,Pounds,£ million,,,,
TLD34,Greater Manchester South West,ITL Level 3,Value of UK exports,2022-01-01/P1Y,4858.0,Pounds,£ million,,,,
TLD34,Greater Manchester South West,ITL Level 3,Value of UK exports,2021-01-01/P1Y,3715.0,Pounds,£ million,,,,
TLD34,Greater Manchester South West,ITL Level 3,Value of UK exports,2020-01-01/P1Y,3543.0,Pounds,£ million,,,,
TLD34,Greater Manchester South West,ITL Level 3,Value of UK exports,2019-01-01/P1Y,3622.0,Pounds,£ million,,,,
TLD35,Greater Manchester South East,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1781.0,Pounds,£ million,,,,
TLD35,Greater Manchester South East,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1782.0,Pounds,£ million,,,,
TLD35,Greater Manchester South East,ITL Level 3,Value of UK exports,2021-01-01/P1Y,2017.0,Pounds,£ million,,,,
TLD35,Greater Manchester South East,ITL Level 3,Value of UK exports,2022-01-01/P1Y,2428.0,Pounds,£ million,,,,
TLD35,Greater Manchester South East,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2186.0,Pounds,£ million,,,,
TLD36,Greater Manchester North West,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2081.0,Pounds,£ million,,,,
TLD36,Greater Manchester North West,ITL Level 3,Value of UK exports,2022-01-01/P1Y,1793.0,Pounds,£ million,,,,
TLD36,Greater Manchester North West,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1456.0,Pounds,£ million,,,,
TLD36,Greater Manchester North West,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1347.0,Pounds,£ million,,,,
TLD36,Greater Manchester North West,ITL Level 3,Value of UK exports,2021-01-01/P1Y,1672.0,Pounds,£ million,,,,
TLD37,Greater Manchester North East,ITL Level 3,Value of UK exports,2019-01-01/P1Y,2701.0,Pounds,£ million,,,,
TLD37,Greater Manchester North East,ITL Level 3,Value of UK exports,2020-01-01/P1Y,2046.0,Pounds,£ million,,,,
TLD37,Greater Manchester North East,ITL Level 3,Value of UK exports,2021-01-01/P1Y,1948.0,Pounds,£ million,,,,
TLD37,Greater Manchester North East,ITL Level 3,Value of UK exports,2022-01-01/P1Y,2448.0,Pounds,£ million,,,,
TLD37,Greater Manchester North East,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2443.0,Pounds,£ million,,,,
TLD4,Lancashire,ITL Level 2,Value of UK exports,2019-01-01/P1Y,9132.0,Pounds,£ million,,,,
TLD4,Lancashire,ITL Level 2,Value of UK exports,2020-01-01/P1Y,10164.0,Pounds,£ million,,,,
TLD4,Lancashire,ITL Level 2,Value of UK exports,2021-01-01/P1Y,12385.0,Pounds,£ million,,,,
TLD4,Lancashire,ITL Level 2,Value of UK exports,2022-01-01/P1Y,14000.0,Pounds,£ million,,,,
TLD4,Lancashire,ITL Level 2,Value of UK exports,2023-01-01/P1Y,11830.0,Pounds,£ million,,,,
TLD41,Blackburn with Darwen,ITL Level 3,Value of UK exports,2019-01-01/P1Y,621.0,Pounds,£ million,,,,
TLD41,Blackburn with Darwen,ITL Level 3,Value of UK exports,2020-01-01/P1Y,,Pounds,£ million,,,c,
TLD41,Blackburn with Darwen,ITL Level 3,Value of UK exports,2021-01-01/P1Y,583.0,Pounds,£ million,,,,
TLD41,Blackburn with Darwen,ITL Level 3,Value of UK exports,2022-01-01/P1Y,586.0,Pounds,£ million,,,,
TLD41,Blackburn with Darwen,ITL Level 3,Value of UK exports,2023-01-01/P1Y,564.0,Pounds,£ million,,,,
TLD42,Blackpool,ITL Level 3,Value of UK exports,2023-01-01/P1Y,243.0,Pounds,£ million,,,,
TLD42,Blackpool,ITL Level 3,Value of UK exports,2022-01-01/P1Y,229.0,Pounds,£ million,,,,
TLD42,Blackpool,ITL Level 3,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,
TLD42,Blackpool,ITL Level 3,Value of UK exports,2019-01-01/P1Y,172.0,Pounds,£ million,,,,
TLD42,Blackpool,ITL Level 3,Value of UK exports,2020-01-01/P1Y,136.0,Pounds,£ million,,,,
TLD44,Lancaster and Wyre,ITL Level 3,Value of UK exports,2019-01-01/P1Y,770.0,Pounds,£ million,,,,
TLD44,Lancaster and Wyre,ITL Level 3,Value of UK exports,2020-01-01/P1Y,,Pounds,£ million,,,c,
TLD44,Lancaster and Wyre,ITL Level 3,Value of UK exports,2021-01-01/P1Y,804.0,Pounds,£ million,,,,
TLD44,Lancaster and Wyre,ITL Level 3,Value of UK exports,2022-01-01/P1Y,1102.0,Pounds,£ million,,,,
TLD44,Lancaster and Wyre,ITL Level 3,Value of UK exports,2023-01-01/P1Y,1326.0,Pounds,£ million,,,,
TLD45,Mid Lancashire,ITL Level 3,Value of UK exports,2023-01-01/P1Y,7360.0,Pounds,£ million,,,,
TLD45,Mid Lancashire,ITL Level 3,Value of UK exports,2022-01-01/P1Y,9532.0,Pounds,£ million,,,,
TLD45,Mid Lancashire,ITL Level 3,Value of UK exports,2020-01-01/P1Y,6356.0,Pounds,£ million,,,,
TLD45,Mid Lancashire,ITL Level 3,Value of UK exports,2019-01-01/P1Y,4994.0,Pounds,£ million,,,,
TLD45,Mid Lancashire,ITL Level 3,Value of UK exports,2021-01-01/P1Y,8704.0,Pounds,£ million,,,,
TLD46,East Lancashire,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1803.0,Pounds,£ million,,,,
TLD46,East Lancashire,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1585.0,Pounds,£ million,,,,
TLD46,East Lancashire,ITL Level 3,Value of UK exports,2021-01-01/P1Y,1420.0,Pounds,£ million,,,,
TLD46,East Lancashire,ITL Level 3,Value of UK exports,2022-01-01/P1Y,1665.0,Pounds,£ million,,,,
TLD46,East Lancashire,ITL Level 3,Value of UK exports,2023-01-01/P1Y,1471.0,Pounds,£ million,,,,
TLD47,Chorley and West Lancashire,ITL Level 3,Value of UK exports,2023-01-01/P1Y,866.0,Pounds,£ million,,,,
TLD47,Chorley and West Lancashire,ITL Level 3,Value of UK exports,2022-01-01/P1Y,886.0,Pounds,£ million,,,,
TLD47,Chorley and West Lancashire,ITL Level 3,Value of UK exports,2021-01-01/P1Y,,Pounds,£ million,,,c,
TLD47,Chorley and West Lancashire,ITL Level 3,Value of UK exports,2019-01-01/P1Y,771.0,Pounds,£ million,,,,
TLD47,Chorley and West Lancashire,ITL Level 3,Value of UK exports,2020-01-01/P1Y,759.0,Pounds,£ million,,,,
TLD6,Cheshire,ITL Level 2,Value of UK exports,2019-01-01/P1Y,12196.0,Pounds,£ million,,,,
TLD6,Cheshire,ITL Level 2,Value of UK exports,2020-01-01/P1Y,11237.0,Pounds,£ million,,,,
TLD6,Cheshire,ITL Level 2,Value of UK exports,2021-01-01/P1Y,15840.0,Pounds,£ million,,,,
TLD6,Cheshire,ITL Level 2,Value of UK exports,2022-01-01/P1Y,17539.0,Pounds,£ million,,,,
TLD6,Cheshire,ITL Level 2,Value of UK exports,2023-01-01/P1Y,17921.0,Pounds,£ million,,,,
TLD61,Warrington,ITL Level 3,Value of UK exports,2023-01-01/P1Y,2666.0,Pounds,£ million,,,,
TLD61,Warrington,ITL Level 3,Value of UK exports,2022-01-01/P1Y,2398.0,Pounds,£ million,,,,
TLD61,Warrington,ITL Level 3,Value of UK exports,2019-01-01/P1Y,1828.0,Pounds,£ million,,,,
TLD61,Warrington,ITL Level 3,Value of UK exports,2020-01-01/P1Y,1623.0,Pounds,£ million,,,,
