AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e07000134,north-west-leicestershire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.55,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000135,oadby-and-wigston,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.73,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000019,lincolnshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.77,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000136,boston,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.84,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000137,east-lindsey,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,10.54,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000138,lincoln,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.78,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000139,north-kesteven,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.32,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000140,south-holland,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.36,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000141,south-kesteven,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.18,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000142,west-lindsey,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.25,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000024,nottinghamshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.15,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000170,ashfield,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.79,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000171,bassetlaw,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.24,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000172,broxtowe,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.8,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000173,gedling,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.56,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000174,mansfield,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.91,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000175,newark-and-sherwood,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.32,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000176,rushcliffe,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.2,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e12000005,west-midlands,region,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.83,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e06000019,herefordshire-county-of,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,10.69,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000051,shropshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.11,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000021,stoke-on-trent,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.48,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000020,telford-and-wrekin,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.93,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000028,staffordshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.57,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000192,cannock-chase,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.99,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000193,east-staffordshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.23,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000194,lichfield,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.46,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000195,newcastle-under-lyme,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.06,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000196,south-staffordshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.62,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000197,stafford,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.11,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000198,staffordshire-moorlands,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.39,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000199,tamworth,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.27,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000031,warwickshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.54,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000218,north-warwickshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.54,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000219,nuneaton-and-bedworth,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.98,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000220,rugby,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.37,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000221,stratford-on-avon,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,13.36,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000222,warwick,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.41,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e47000007,west-midlands,combined-authority-or-city-region,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.85,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e08000025,birmingham,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.01,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000026,coventry,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.74,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000027,dudley,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.85,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000028,sandwell,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.05,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000029,solihull,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.39,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000030,walsall,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.41,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e08000031,wolverhampton,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.9,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000034,worcestershire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.3,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000234,bromsgrove,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.02,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000235,malvern-hills,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.29,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000236,redditch,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.3,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000237,worcester,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.66,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000238,wychavon,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.28,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000239,wyre-forest,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.91,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e12000006,east-of-england,region,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.3,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e06000055,bedford,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.32,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000056,central-bedfordshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.74,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000032,luton,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.33,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000031,peterborough,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.78,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000033,southend-on-sea,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.32,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e06000034,thurrock,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.27,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000003,cambridgeshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.48,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.59,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000008,cambridge,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.61,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000009,east-cambridgeshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.12,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000010,fenland,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.86,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000011,huntingdonshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.98,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000012,south-cambridgeshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.32,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000012,essex,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.86,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000066,basildon,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.6,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000067,braintree,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.37,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000068,brentwood,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.89,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000069,castle-point,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.46,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000070,chelmsford,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.86,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000071,colchester,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.71,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000072,epping-forest,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.96,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000073,harlow,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.14,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000074,maldon,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,10.57,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000075,rochford,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.5,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000076,tendring,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.72,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000077,uttlesford,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,9.85,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000015,hertfordshire,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.25,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000095,broxbourne,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.01,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000096,dacorum,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.58,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000242,east-hertfordshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.33,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000098,hertsmere,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.64,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000099,north-hertfordshire,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.25,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000240,st-albans,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.37,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000243,stevenage,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.23,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000102,three-rivers,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.07,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000103,watford,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.96,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000241,welwyn-hatfield,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.34,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000020,norfolk,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.62,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000143,breckland,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.07,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000144,broadland,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.31,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000145,great-yarmouth,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.02,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000146,king-s-lynn-and-west-norfolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.83,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000147,north-norfolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,26.22,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000148,norwich,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.86,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000149,south-norfolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,7.75,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e10000029,suffolk,county-or-unitary-authority,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.28,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e07000200,babergh,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.66,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000244,east-suffolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,13.01,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000202,ipswich,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.58,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000203,mid-suffolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.82,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e07000245,west-suffolk,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,6.11,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e12000007,london,region,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.75,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,This data was aggregated and may show differences to other published figures
e09000007,camden,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,14.75,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000001,city-of-london,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,128.16,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000012,hackney,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,1.54,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000013,hammersmith-and-fulham,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,3.28,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000014,haringey,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.76,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000019,islington,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.16,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000020,kensington-and-chelsea,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,8.37,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000022,lambeth,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,2.2,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000023,lewisham,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.67,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000025,newham,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,0.28,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000028,southwark,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,5.85,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
e09000030,tower-hamlets,local-authority-district,"Museums per 100,000 population","Museums per 100,000 population",Mission 9,"Restoring a sense of community, local pride and belonging",2021-09-30t00-00-00,4.19,"Counts of museums per 100,000 people","Count per 100,000 people",,,,1,
