Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2023-10-05t00-00-00,2023-10-05T00:00:00,2023-10-05t00-00-00,,0,,http://reference.data.gov.uk/id/gregorian-interval/2023-10-05T00:00:00
