Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description
ballinderry_1,Ballinderry_1,ballinderry_1,,41,
ballinderry_2,Ballinderry_2,ballinderry_2,,42,
balloo,Balloo,balloo,,43,
ballybay,Ballybay,ballybay,,44,
ballybot,Ballybot,ballybot,,45,
ballycarry,Ballycarry,ballycarry,,46,
ballyclare-north_1,Ballyclare North_1,ballyclare-north_1,,47,
ballyclare-north_2,Ballyclare North_2,ballyclare-north_2,,48,
ballyclare-south_1,Ballyclare South_1,ballyclare-south_1,,49,
ballyclare-south_2,Ballyclare South_2,ballyclare-south_2,,50,
ballycolman,Ballycolman,ballycolman,,51,
ballycraigy,Ballycraigy,ballycraigy,,52,
ballycrochan_1,Ballycrochan_1,ballycrochan_1,,53,
ballycrochan_2,Ballycrochan_2,ballycrochan_2,,54,
ballycrochan_3,Ballycrochan_3,ballycrochan_3,,55,
ballydown_1,Ballydown_1,ballydown_1,,56,
ballydown_2,Ballydown_2,ballydown_2,,57,
ballyduff_1,Ballyduff_1,ballyduff_1,,58,
ballyduff_2,Ballyduff_2,ballyduff_2,,59,
ballygawley,Ballygawley,ballygawley,,60,
ballygowan_1,Ballygowan_1,ballygowan_1,,61,
ballygowan_2,Ballygowan_2,ballygowan_2,,62,
ballyhackamore_1,Ballyhackamore_1,ballyhackamore_1,,63,
ballyhackamore_2,Ballyhackamore_2,ballyhackamore_2,,64,
ballyhackamore_3,Ballyhackamore_3,ballyhackamore_3,,65,
ballyhanwood_1,Ballyhanwood_1,ballyhanwood_1,,66,
ballyhanwood_2,Ballyhanwood_2,ballyhanwood_2,,67,
ballyhenry_1,Ballyhenry_1,ballyhenry_1,,68,
ballyhenry_2,Ballyhenry_2,ballyhenry_2,,69,
ballyhoe-and-corkey,Ballyhoe and Corkey,ballyhoe-and-corkey,,70,
ballyholme,Ballyholme,ballyholme,,71,
ballykeel,Ballykeel,ballykeel,,72,
ballykelly,Ballykelly,ballykelly,,73,
ballyloran,Ballyloran,ballyloran,,74,
ballylough_-_bushmills,Ballylough_&_Bushmills,ballylough_-_bushmills,,75,
ballyloughan,Ballyloughan,ballyloughan,,76,
ballymacarrett_1,Ballymacarrett_1,ballymacarrett_1,,77,
ballymacarrett_2,Ballymacarrett_2,ballymacarrett_2,,78,
ballymacarrett_3,Ballymacarrett_3,ballymacarrett_3,,79,
ballymacash_1,Ballymacash_1,ballymacash_1,,80,
ballymacash_2,Ballymacash_2,ballymacash_2,,81,
ballymacbrennan_1,Ballymacbrennan_1,ballymacbrennan_1,,82,
ballymacbrennan_2,Ballymacbrennan_2,ballymacbrennan_2,,83,
ballymaconnell_1,Ballymaconnell_1,ballymaconnell_1,,84,
ballymaconnell_2,Ballymaconnell_2,ballymaconnell_2,,85,
ballymacoss_1,Ballymacoss_1,ballymacoss_1,,86,
ballymacoss_2,Ballymacoss_2,ballymacoss_2,,87,
ballymacoss_3,Ballymacoss_3,ballymacoss_3,,88,
ballymagee_1,Ballymagee_1,ballymagee_1,,89,
ballymagee_2,Ballymagee_2,ballymagee_2,,90,
ballymaglave_1,Ballymaglave_1,ballymaglave_1,,91,
ballymaglave_2,Ballymaglave_2,ballymaglave_2,,92,
ballymaguigan,Ballymaguigan,ballymaguigan,,93,
ballymartrim,Ballymartrim,ballymartrim,,94,
ballymote,Ballymote,ballymote,,95,
ballynafeigh_1,Ballynafeigh_1,ballynafeigh_1,,96,
ballynafeigh_2,Ballynafeigh_2,ballynafeigh_2,,97,
ballynafeigh_3,Ballynafeigh_3,ballynafeigh_3,,98,
ballynahinch-east,Ballynahinch East,ballynahinch-east,,99,
ballynashallog_1,Ballynashallog_1,ballynashallog_1,,100,
ballynashallog_2,Ballynashallog_2,ballynashallog_2,,101,
ballynure_1,Ballynure_1,ballynure_1,,102,
ballynure_2,Ballynure_2,ballynure_2,,103,
ballyoran,Ballyoran,ballyoran,,104,
ballyrainey,Ballyrainey,ballyrainey,,105,
ballyrobert_1,Ballyrobert_1,ballyrobert_1,,106,
ballyrobert_2,Ballyrobert_2,ballyrobert_2,,107,
ballysaggart,Ballysaggart,ballysaggart,,108,
ballysally_1,Ballysally_1,ballysally_1,,109,
ballysally_2,Ballysally_2,ballysally_2,,110,
ballysillan_1,Ballysillan_1,ballysillan_1,,111,
ballysillan_2,Ballysillan_2,ballysillan_2,,112,
ballysillan_3,Ballysillan_3,ballysillan_3,,113,
ballywalter_1,Ballywalter_1,ballywalter_1,,114,
ballywalter_2,Ballywalter_2,ballywalter_2,,115,
ballyward,Ballyward,ballyward,,116,
banagher,Banagher,banagher,,117,
banbridge-west,Banbridge West,banbridge-west,,118,
bangor-castle,Bangor Castle,bangor-castle,,119,
bannside,Bannside,bannside,,120,
beechill_1,Beechill_1,beechill_1,,121,
beechill_2,Beechill_2,beechill_2,,122,
beechill_3,Beechill_3,beechill_3,,123,
beechmount_1,Beechmount_1,beechmount_1,,124,
beechmount_2,Beechmount_2,beechmount_2,,125,
beechmount_3,Beechmount_3,beechmount_3,,126,
beechwood,Beechwood,beechwood,,127,
belcoo-and-garrison,Belcoo and Garrison,belcoo-and-garrison,,128,
bellaghy,Bellaghy,bellaghy,,129,
belleek-and-boa,Belleek and Boa,belleek-and-boa,,130,
bellevue_1,Bellevue_1,bellevue_1,,131,
bellevue_2,Bellevue_2,bellevue_2,,132,
bellevue_3,Bellevue_3,bellevue_3,,133,
belmont_1,Belmont_1,belmont_1,,134,
belmont_2,Belmont_2,belmont_2,,135,
belmont_3,Belmont_3,belmont_3,,136,
benburb,Benburb,benburb,,137,
benvardin,Benvardin,benvardin,,138,
beragh,Beragh,beragh,,139,
bessbrook,Bessbrook,bessbrook,,140,
binnian,Binnian,binnian,,141,
blackcave,Blackcave,blackcave,,142,
blackhead,Blackhead,blackhead,,143,
blackstaff_1,Blackstaff_1,blackstaff_1,,144,
blackstaff_2,Blackstaff_2,blackstaff_2,,145,
blaris_1,Blaris_1,blaris_1,,146,
blaris_2,Blaris_2,blaris_2,,147,
bleary_1,Bleary_1,bleary_1,,148,
bleary_2,Bleary_2,bleary_2,,149,
bloomfield_1_belfast,Bloomfield_1_Belfast,bloomfield_1_belfast,,150,
bloomfield_1_northdown,Bloomfield_1_NorthDown,bloomfield_1_northdown,,151,
bloomfield_2_belfast,Bloomfield_2_Belfast,bloomfield_2_belfast,,152,
bloomfield_2_northdown,Bloomfield_2_NorthDown,bloomfield_2_northdown,,153,
bloomfield_3_belfast,Bloomfield_3_Belfast,bloomfield_3_belfast,,154,
bluefield_1,Bluefield_1,bluefield_1,,155,
bluefield_2,Bluefield_2,bluefield_2,,156,
boho-cleenish-and-letterbreen,Boho Cleenish and Letterbreen,boho-cleenish-and-letterbreen,,157,
bonamargy-and-rathlin_-_glenshesk,Bonamargy and Rathlin_&_Glenshesk,bonamargy-and-rathlin_-_glenshesk,,158,
boneybefore,Boneybefore,boneybefore,,159,
botanic_1,Botanic_1,botanic_1,,160,
botanic_2,Botanic_2,botanic_2,,161,
botanic_3,Botanic_3,botanic_3,,162,
botanic_4,Botanic_4,botanic_4,,163,
botanic_5,Botanic_5,botanic_5,,164,
bradshaw-s-brae_1,Bradshaw's Brae_1,bradshaw-s-brae_1,,165,
bradshaw-s-brae_2,Bradshaw's Brae_2,bradshaw-s-brae_2,,166,
brandywell,Brandywell,brandywell,,167,
broadway_1,Broadway_1,broadway_1,,168,
broadway_2,Broadway_2,broadway_2,,169,
brookeborough,Brookeborough,brookeborough,,170,
broughshane_1,Broughshane_1,broughshane_1,,171,
broughshane_2,Broughshane_2,broughshane_2,,172,
brownstown_1,Brownstown_1,brownstown_1,,173,
brownstown_2,Brownstown_2,brownstown_2,,174,
bryansburn_1,Bryansburn_1,bryansburn_1,,175,
bryansburn_2,Bryansburn_2,bryansburn_2,,176,
burleigh-hill_1,Burleigh Hill_1,burleigh-hill_1,,177,
burleigh-hill_2,Burleigh Hill_2,burleigh-hill_2,,178,
burnthill_1,Burnthill_1,burnthill_1,,179,
burnthill_2,Burnthill_2,burnthill_2,,180,
burren-and-kilbroney_1,Burren and Kilbroney_1,burren-and-kilbroney_1,,181,
burren-and-kilbroney_2,Burren and Kilbroney_2,burren-and-kilbroney_2,,182,
cairnshill_1,Cairnshill_1,cairnshill_1,,183,
cairnshill_2,Cairnshill_2,cairnshill_2,,184,
caledon,Caledon,caledon,,185,
callan-bridge,Callan Bridge,callan-bridge,,186,
camlough,Camlough,camlough,,187,
camowen,Camowen,camowen,,188,
carn-hill_1,Carn Hill_1,carn-hill_1,,189,
carn-hill_2,Carn Hill_2,carn-hill_2,,190,
carnany,Carnany,carnany,,191,
carncastle,Carncastle,carncastle,,192,
carnlough,Carnlough,carnlough,,193,
carnmoney_1,Carnmoney_1,carnmoney_1,,194,
carnmoney_2,Carnmoney_2,carnmoney_2,,195,
carnmoon_-_dunseverick,Carnmoon_&_Dunseverick,carnmoon_-_dunseverick,,196,
carrigatuke,Carrigatuke,carrigatuke,,197,
carrowdore_1,Carrowdore_1,carrowdore_1,,198,
carrowdore_2,Carrowdore_2,carrowdore_2,,199,
carrowreagh_1,Carrowreagh_1,carrowreagh_1,,200,
carrowreagh_2,Carrowreagh_2,carrowreagh_2,,201,
carryduff-east_1,Carryduff East_1,carryduff-east_1,,202,
carryduff-east_2,Carryduff East_2,carryduff-east_2,,203,
carryduff-west_1,Carryduff West_1,carryduff-west_1,,204,
carryduff-west_2,Carryduff West_2,carryduff-west_2,,205,
castle-demesne,Castle Demesne,castle-demesne,,206,
castlecaulfield,Castlecaulfield,castlecaulfield,,207,
castlecoole_1,Castlecoole_1,castlecoole_1,,208,
castlecoole_2,Castlecoole_2,castlecoole_2,,209,
castledawson_1,Castledawson_1,castledawson_1,,210,
castledawson_2,Castledawson_2,castledawson_2,,211,
castlederg,Castlederg,castlederg,,212,
castlerock_1,Castlerock_1,castlerock_1,,213,
castlerock_2,Castlerock_2,castlerock_2,,214,
castleview_1,Castleview_1,castleview_1,,215,
castleview_2,Castleview_2,castleview_2,,216,
castleview_3,Castleview_3,castleview_3,,217,
castlewellan_1,Castlewellan_1,castlewellan_1,,218,
castlewellan_2,Castlewellan_2,castlewellan_2,,219,
cathedral_1,Cathedral_1,cathedral_1,,220,
cathedral_2,Cathedral_2,cathedral_2,,221,
cavehill_1,Cavehill_1,cavehill_1,,222,
cavehill_2,Cavehill_2,cavehill_2,,223,
cavehill_3,Cavehill_3,cavehill_3,,224,
caw,Caw,caw,,225,
central_ards,Central_Ards,central_ards,,226,
central_coleraine,Central_Coleraine,central_coleraine,,227,
central_larne,Central_Larne,central_larne,,228,
charlemont,Charlemont,charlemont,,229,
cherryvalley_1,Cherryvalley_1,cherryvalley_1,,230,
cherryvalley_2,Cherryvalley_2,cherryvalley_2,,231,
cherryvalley_3,Cherryvalley_3,cherryvalley_3,,232,
chichester-park_1,Chichester Park_1,chichester-park_1,,233,
chichester-park_2,Chichester Park_2,chichester-park_2,,234,
chichester-park_3,Chichester Park_3,chichester-park_3,,235,
church,Church,church,,236,
churchill_1,Churchill_1,churchill_1,,237,
churchill_2,Churchill_2,churchill_2,,238,
churchland,Churchland,churchland,,239,
clady,Clady,clady,,240,
clanabogan,Clanabogan,clanabogan,,241,
clandeboye_1,Clandeboye_1,clandeboye_1,,242,
clandeboye_2,Clandeboye_2,clandeboye_2,,243,
clandeboye_3,Clandeboye_3,clandeboye_3,,244,
clare,Clare,clare,,245,
claudy_1,Claudy_1,claudy_1,,246,
claudy_2,Claudy_2,claudy_2,,247,
cliftonville_1,Cliftonville_1,cliftonville_1,,248,
cliftonville_2,Cliftonville_2,cliftonville_2,,249,
cliftonville_3,Cliftonville_3,cliftonville_3,,250,
clipperstown,Clipperstown,clipperstown,,251,
clogh-mills,Clogh Mills,clogh-mills,,252,
clogher,Clogher,clogher,,253,
clonallan_1,Clonallan_1,clonallan_1,,254,
clonallan_2,Clonallan_2,clonallan_2,,255,
clonard_1,Clonard_1,clonard_1,,256,
clonard_2,Clonard_2,clonard_2,,257,
clondermot_1,Clondermot_1,clondermot_1,,258,
clondermot_2,Clondermot_2,clondermot_2,,259,
cloughfern_1,Cloughfern_1,cloughfern_1,,260,
cloughfern_2,Cloughfern_2,cloughfern_2,,261,
coagh,Coagh,coagh,,262,
coalisland-north,Coalisland North,coalisland-north,,263,
coalisland-south,Coalisland South,coalisland-south,,264,
coalisland-west-and-newmills,Coalisland West and Newmills,coalisland-west-and-newmills,,265,
collin-glen_1,Collin Glen_1,collin-glen_1,,266,
collin-glen_2,Collin Glen_2,collin-glen_2,,267,
collin-glen_3,Collin Glen_3,collin-glen_3,,268,
collinbridge_1,Collinbridge_1,collinbridge_1,,269,
collinbridge_2,Collinbridge_2,collinbridge_2,,270,
comber-east_1,Comber East_1,comber-east_1,,271,
comber-east_2,Comber East_2,comber-east_2,,272,
comber-north_1,Comber North_1,comber-north_1,,273,
comber-north_2,Comber North_2,comber-north_2,,274,
comber-west_1,Comber West_1,comber-west_1,,275,
comber-west_2,Comber West_2,comber-west_2,,276,
conlig_1,Conlig_1,conlig_1,,277,
conlig_2,Conlig_2,conlig_2,,278,
conlig_3,Conlig_3,conlig_3,,279,
coole,Coole,coole,,280,
coolessan,Coolessan,coolessan,,281,
coolhill,Coolhill,coolhill,,282,
coolnagard,Coolnagard,coolnagard,,283,
corcrain_1,Corcrain_1,corcrain_1,,284,
corcrain_2,Corcrain_2,corcrain_2,,285,
court_1,Court_1,court_1,,286,
court_2,Court_2,court_2,,287,
craigavad,Craigavad,craigavad,,288,
craigy-hill,Craigy Hill,craigy-hill,,289,
craigywarren,Craigywarren,craigywarren,,290,
cranfield,Cranfield,cranfield,,291,
crawfordsburn,Crawfordsburn,crawfordsburn,,292,
cregagh,Cregagh,cregagh,,293,
creggan,Creggan,creggan,,294,
creggan-central_1,Creggan Central_1,creggan-central_1,,295,
creggan-central_2,Creggan Central_2,creggan-central_2,,296,
creggan-south,Creggan South,creggan-south,,297,
crevagh_1,Crevagh_1,crevagh_1,,298,
crevagh_2,Crevagh_2,crevagh_2,,299,
crevagh_3,Crevagh_3,crevagh_3,,300,
cross-glebe,Cross Glebe,cross-glebe,,301,
crossgar_1,Crossgar_1,crossgar_1,,302,
crossgar_2,Crossgar_2,crossgar_2,,303,
crossmaglen,Crossmaglen,crossmaglen,,304,
crumlin_1_antrim,Crumlin_1_Antrim,crumlin_1_antrim,,305,
crumlin_1_belfast,Crumlin_1_Belfast,crumlin_1_belfast,,306,
crumlin_2_antrim,Crumlin_2_Antrim,crumlin_2_antrim,,307,
crumlin_2_belfast,Crumlin_2_Belfast,crumlin_2_belfast,,308,
cullybackey,Cullybackey,cullybackey,,309,
culmore_1,Culmore_1,culmore_1,,310,
culmore_2,Culmore_2,culmore_2,,311,
culmore_3,Culmore_3,culmore_3,,312,
culmore_4,Culmore_4,culmore_4,,313,
culmore_5,Culmore_5,culmore_5,,314,
cultra,Cultra,cultra,,315,
daisy-hill_1,Daisy hill_1,daisy-hill_1,,316,
daisy-hill_2,Daisy hill_2,daisy-hill_2,,317,
dalriada,Dalriada,dalriada,,318,
demesne_1,Demesne_1,demesne_1,,319,
demesne_2,Demesne_2,demesne_2,,320,
dergmoney,Dergmoney,dergmoney,,321,
derryaghy_1,Derryaghy_1,derryaghy_1,,322,
derryaghy_2,Derryaghy_2,derryaghy_2,,323,
derryaghy_3,Derryaghy_3,derryaghy_3,,324,
derryboy_1,Derryboy_1,derryboy_1,,325,
derryboy_2,Derryboy_2,derryboy_2,,326,
derrygonnelly,Derrygonnelly,derrygonnelly,,327,
derryleckagh_1,Derryleckagh_1,derryleckagh_1,,328,
derryleckagh_2,Derryleckagh_2,derryleckagh_2,,329,
derrylin,Derrylin,derrylin,,330,
derrymore_1,Derrymore_1,derrymore_1,,331,
derrymore_2,Derrymore_2,derrymore_2,,332,
derrynoose,Derrynoose,derrynoose,,333,
derrytrasna_1,Derrytrasna_1,derrytrasna_1,,334,
derrytrasna_2,Derrytrasna_2,derrytrasna_2,,335,
dervock,Dervock,dervock,,336,
devenish,Devenish,devenish,,337,
doagh_1,Doagh_1,doagh_1,,338,
doagh_2,Doagh_2,doagh_2,,339,
donagh,Donagh,donagh,,340,
donaghadee-north_1,Donaghadee North_1,donaghadee-north_1,,341,
donaghadee-north_2,Donaghadee North_2,donaghadee-north_2,,342,
donaghadee-south_1,Donaghadee South_1,donaghadee-south_1,,343,
donaghadee-south_2,Donaghadee South_2,donaghadee-south_2,,344,
donaghcloney_1,Donaghcloney_1,donaghcloney_1,,345,
donaghcloney_2,Donaghcloney_2,donaghcloney_2,,346,
donaghmore,Donaghmore,donaghmore,,347,
donaghmore_1,Donaghmore_1,donaghmore_1,,348,
donaghmore_2,Donaghmore_2,donaghmore_2,,349,
donard_1,Donard_1,donard_1,,350,
donard_2,Donard_2,donard_2,,351,
downs,Downs,downs,,352,
downshire,Downshire,downshire,,353,
draperstown,Draperstown,draperstown,,354,
dromara_1,Dromara_1,dromara_1,,355,
dromara_2,Dromara_2,dromara_2,,356,
dromore,Dromore,dromore,,357,
dromore-north,Dromore North,dromore-north,,358,
dromore-south_1,Dromore South_1,dromore-south_1,,359,
dromore-south_2,Dromore South_2,dromore-south_2,,360,
drumalane_1,Drumalane_1,drumalane_1,,361,
drumalane_2,Drumalane_2,drumalane_2,,362,
drumanaway,Drumanaway,drumanaway,,363,
drumaness_1,Drumaness_1,drumaness_1,,364,
drumaness_2,Drumaness_2,drumaness_2,,365,
drumbo_1,Drumbo_1,drumbo_1,,366,
drumbo_2,Drumbo_2,drumbo_2,,367,
drumgask_1,Drumgask_1,drumgask_1,,368,
drumgask_2,Drumgask_2,drumgask_2,,369,
drumglass,Drumglass,drumglass,,370,
drumgor_1,Drumgor_1,drumgor_1,,371,
drumgor_2,Drumgor_2,drumgor_2,,372,
drumgullion_1,Drumgullion_1,drumgullion_1,,373,
drumgullion_2,Drumgullion_2,drumgullion_2,,374,
drumnakilly,Drumnakilly,drumnakilly,,375,
drumnamoe_1,Drumnamoe_1,drumnamoe_1,,376,
drumnamoe_2,Drumnamoe_2,drumnamoe_2,,377,
drumquin,Drumquin,drumquin,,378,
drumragh,Drumragh,drumragh,,379,
dufferin,Dufferin,dufferin,,380,
dunanney,Dunanney,dunanney,,381,
duncairn_1,Duncairn_1,duncairn_1,,382,
duncairn_2,Duncairn_2,duncairn_2,,383,
dunclug,Dunclug,dunclug,,384,
dundonald_1,Dundonald_1,dundonald_1,,385,
dundonald_2,Dundonald_2,dundonald_2,,386,
dundooan_1,Dundooan_1,dundooan_1,,387,
dundooan_2,Dundooan_2,dundooan_2,,388,
dundrum,Dundrum,dundrum,,389,
dungiven,Dungiven,dungiven,,390,
dunloy,Dunloy,dunloy,,391,
dunluce,Dunluce,dunluce,,392,
dunminning,Dunminning,dunminning,,393,
dunmore,Dunmore,dunmore,,394,
dunmurry_1,Dunmurry_1,dunmurry_1,,395,
dunmurry_2,Dunmurry_2,dunmurry_2,,396,
dunnamanagh,Dunnamanagh,dunnamanagh,,397,
dunnamore,Dunnamore,dunnamore,,398,
east,East,east,,399,
ebrington_1,Ebrington_1,ebrington_1,,400,
ebrington_2,Ebrington_2,ebrington_2,,401,
eden_1,Eden_1,eden_1,,402,
eden_2,Eden_2,eden_2,,403,
edenderry,Edenderry,edenderry,,404,
edenderry_1,Edenderry_1,edenderry_1,,405,
edenderry_2,Edenderry_2,edenderry_2,,406,
eglinton_1,Eglinton_1,eglinton_1,,407,
eglinton_2,Eglinton_2,eglinton_2,,408,
enagh_1_derry,Enagh_1_Derry,enagh_1_derry,,409,
enagh_1_limavady,Enagh_1_Limavady,enagh_1_limavady,,410,
enagh_2_derry,Enagh_2_Derry,enagh_2_derry,,411,
enagh_2_limavady,Enagh_2_Limavady,enagh_2_limavady,,412,
enler,Enler,enler,,413,
erne,Erne,erne,,414,
fair-green,Fair Green,fair-green,,415,
fairhill,Fairhill,fairhill,,416,
fairy-water,Fairy Water,fairy-water,,417,
falls-park_1,Falls Park_1,falls-park_1,,418,
falls-park_2,Falls Park_2,falls-park_2,,419,
falls-park_3,Falls Park_3,falls-park_3,,420,
falls_1,Falls_1,falls_1,,421,
falls_2,Falls_2,falls_2,,422,
falls_3,Falls_3,falls_3,,423,
farranshane,Farranshane,farranshane,,424,
fathom,Fathom,fathom,,425,
feeny,Feeny,feeny,,426,
finaghy_1,Finaghy_1,finaghy_1,,427,
finaghy_2,Finaghy_2,finaghy_2,,428,
finaghy_3,Finaghy_3,finaghy_3,,429,
finn,Finn,finn,,430,
fintona,Fintona,fintona,,431,
fivemiletown,Fivemiletown,fivemiletown,,432,
florence-court-and-kinawley,Florence Court and Kinawley,florence-court-and-kinawley,,433,
forest,Forest,forest,,434,
forkhill_1,Forkhill_1,forkhill_1,,435,
forkhill_2,Forkhill_2,forkhill_2,,436,
fort,Fort,fort,,437,
fortwilliam_1,Fortwilliam_1,fortwilliam_1,,438,
fortwilliam_2,Fortwilliam_2,fortwilliam_2,,439,
fortwilliam_3,Fortwilliam_3,fortwilliam_3,,440,
fountain-hill,Fountain Hill,fountain-hill,,441,
foyle-springs_1,Foyle Springs_1,foyle-springs_1,,442,
foyle-springs_2,Foyle Springs_2,foyle-springs_2,,443,
galgorm_1,Galgorm_1,galgorm_1,,444,
galgorm_2,Galgorm_2,galgorm_2,,445,
galwally,Galwally,galwally,,446,
gardenmore,Gardenmore,gardenmore,,447,
garvagh,Garvagh,garvagh,,448,
gilford,Gilford,gilford,,449,
gilnahirk,Gilnahirk,gilnahirk,,450,
glack,Glack,glack,,451,
glebe,Glebe,glebe,,452,
glebe_1_magherafelt,Glebe_1_Magherafelt,glebe_1_magherafelt,,453,
glebe_1_newtownabbey,Glebe_1_Newtownabbey,glebe_1_newtownabbey,,454,
glebe_2_magherafelt,Glebe_2_Magherafelt,glebe_2_magherafelt,,455,
glebe_2_newtownabbey,Glebe_2_Newtownabbey,glebe_2_newtownabbey,,456,
glen-road_1,Glen Road_1,glen-road_1,,457,
glen-road_2,Glen Road_2,glen-road_2,,458,
glen-road_3,Glen Road_3,glen-road_3,,459,
glen_1,Glen_1,glen_1,,460,
glen_2,Glen_2,glen_2,,461,
glenaan_-_glendun,Glenaan_&_Glendun,glenaan_-_glendun,,462,
glenariff,Glenariff,glenariff,,463,
glenarm,Glenarm,glenarm,,464,
glenavy_1,Glenavy_1,glenavy_1,,465,
glenavy_2,Glenavy_2,glenavy_2,,466,
glencairn_1,Glencairn_1,glencairn_1,,467,
glencairn_2,Glencairn_2,glencairn_2,,468,
glencolin_1,Glencolin_1,glencolin_1,,469,
glencolin_2,Glencolin_2,glencolin_2,,470,
glencolin_3,Glencolin_3,glencolin_3,,471,
glencolin_4,Glencolin_4,glencolin_4,,472,
glenderg,Glenderg,glenderg,,473,
glengormley_1,Glengormley_1,glengormley_1,,474,
glengormley_2,Glengormley_2,glengormley_2,,475,
glenravel,Glenravel,glenravel,,476,
glentaisie_-_kinbane,Glentaisie_&_Kinbane,glentaisie_-_kinbane,,477,
glenwhirry,Glenwhirry,glenwhirry,,478,
glynn,Glynn,glynn,,479,
gortalee,Gortalee,gortalee,,480,
gortalowry,Gortalowry,gortalowry,,481,
gortin,Gortin,gortin,,482,
gortrush_1,Gortrush_1,gortrush_1,,483,
gortrush_2,Gortrush_2,gortrush_2,,484,
graham-s-bridge,Graham's Bridge,graham-s-bridge,,485,
grange,Grange,grange,,486,
gransha,Gransha,gransha,,487,
greenisland,Greenisland,greenisland,,488,
gregstown_1,Gregstown_1,gregstown_1,,489,
gregstown_2,Gregstown_2,gregstown_2,,490,
gregstown_3,Gregstown_3,gregstown_3,,491,
gresteel_1,Gresteel_1,gresteel_1,,492,
gresteel_2,Gresteel_2,gresteel_2,,493,
greystone_antrim,Greystone_Antrim,greystone_antrim,,494,
greystone_limavady,Greystone_Limavady,greystone_limavady,,495,
groomsport,Groomsport,groomsport,,496,
gulladuff,Gulladuff,gulladuff,,497,
hamiltonsbawn_1,Hamiltonsbawn_1,hamiltonsbawn_1,,498,
hamiltonsbawn_2,Hamiltonsbawn_2,hamiltonsbawn_2,,499,
harbour,Harbour,harbour,,500,
harbour_1,Harbour_1,harbour_1,,501,
harbour_2,Harbour_2,harbour_2,,502,
harmony-hill,Harmony Hill,harmony-hill,,503,
harryville,Harryville,harryville,,504,
hawthorne,Hawthorne,hawthorne,,505,
highfield_1,Highfield_1,highfield_1,,506,
highfield_2,Highfield_2,highfield_2,,507,
highfield_3,Highfield_3,highfield_3,,508,
hightown,Hightown,hightown,,509,
hilden_1,Hilden_1,hilden_1,,510,
hilden_2,Hilden_2,hilden_2,,511,
hillfoot,Hillfoot,hillfoot,,512,
hillhall_1,Hillhall_1,hillhall_1,,513,
hillhall_2,Hillhall_2,hillhall_2,,514,
hillsborough_1,Hillsborough_1,hillsborough_1,,515,
hillsborough_2,Hillsborough_2,hillsborough_2,,516,
hockley,Hockley,hockley,,517,
holly-mount_1,Holly Mount_1,holly-mount_1,,518,
holly-mount_2,Holly Mount_2,holly-mount_2,,519,
holywood-demesne,Holywood Demesne,holywood-demesne,,520,
holywood-priory,Holywood Priory,holywood-priory,,521,
hopefield_1,Hopefield_1,hopefield_1,,522,
hopefield_2,Hopefield_2,hopefield_2,,523,
irvinestown,Irvinestown,irvinestown,,524,
island-magee,Island Magee,island-magee,,525,
island_1,Island_1,island_1,,526,
island_2,Island_2,island_2,,527,
jordanstown_1,Jordanstown_1,jordanstown_1,,528,
jordanstown_2,Jordanstown_2,jordanstown_2,,529,
