AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,10.90433,Percentage,%,,,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,10.99053,Percentage,%,,,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,12.34737,Percentage,%,,,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,25.68879,Percentage,%,,,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,23.503829999999997,Percentage,%,,,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,22.87935,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,18.01468,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,19.0792,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,18.81188,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,16.64516,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,13.441510000000001,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,15.00259,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,12.0012,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,13.42562,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,21.54841,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,13.551870000000001,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,13.25309,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,11.065660000000001,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,11.87857,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,24.48312,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,21.520129999999998,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,22.1619,Percentage,%,,,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,12.48862,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,18.049979999999998,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,18.11968,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,18.85367,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,18.1116,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,17.70949,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,15.05785,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,14.67966,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,11.38893,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,11.343110000000001,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,12.2934,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,14.802760000000001,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,13.760620000000001,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,16.33809,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,23.8653,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,23.68826,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,22.54195,Percentage,%,,,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,11.789589999999999,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,18.5956,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,24.20988,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,22.97645,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,24.594910000000002,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,22.4003,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,21.99436,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,17.41093,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,15.624329999999999,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,16.6714,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,15.14609,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,15.561370000000002,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,15.51724,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,16.07125,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,16.85405,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,28.847490000000004,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,26.902309999999996,Percentage,%,,,,-1,
E06000002,Middlesbrough,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,25.35437,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,19.485670000000002,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,17.70893,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,18.223770000000002,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,17.617639999999998,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,17.625329999999998,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,13.51366,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,14.380379999999999,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,10.59499,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,10.93909,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,10.153889999999999,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,10.34474,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,10.84195,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,10.374460000000001,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,12.12234,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,23.5764,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,19.913510000000002,Percentage,%,,,,-1,
E06000057,Northumberland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,20.1955,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,18.11809,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,18.44031,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,17.703020000000002,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,17.07753,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,14.33753,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,16.45038,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,12.11638,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,12.44099,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,20.04851,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,12.26789,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,13.536620000000001,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,12.82392,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,11.98731,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,23.50319,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,21.30276,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,21.28304,Percentage,%,,,,-1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,11.23235,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,17.320629999999998,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,18.38306,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,17.795460000000002,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,18.691129999999998,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,14.600129999999998,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,13.88215,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,10.13212,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,10.822989999999999,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,18.13159,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,11.58261,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,12.04075,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,10.8077,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,11.7852,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,23.367070000000002,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,22.03456,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,21.44789,Percentage,%,,,,-1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,2015-08-01T00:00:00/P1Y,10.655999999999999,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2006-08-01T00:00:00/P1Y,19.08737,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2007-08-01T00:00:00/P1Y,18.66978,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2008-08-01T00:00:00/P1Y,19.3827,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2009-08-01T00:00:00/P1Y,18.85633,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2010-08-01T00:00:00/P1Y,17.69464,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2011-08-01T00:00:00/P1Y,14.067210000000001,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2012-08-01T00:00:00/P1Y,15.17935,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2013-08-01T00:00:00/P1Y,10.79093,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2014-08-01T00:00:00/P1Y,11.3588,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2016-08-01T00:00:00/P1Y,10.26634,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2017-08-01T00:00:00/P1Y,10.936110000000001,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2018-08-01T00:00:00/P1Y,12.0596,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2020-08-01T00:00:00/P1Y,13.39238,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2021-08-01T00:00:00/P1Y,24.30644,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2022-08-01T00:00:00/P1Y,21.3776,Percentage,%,,,,-1,
E08000037,Gateshead,Local Authority District,Persistent absences for all pupils,Persistent absences for all pupils,2023-08-01T00:00:00/P1Y,20.48552,Percentage,%,,,,-1,
