AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e06000035,medway,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,95.04950495049503,Percentage,%,,,,1,
e06000042,milton-keynes,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.80530973451329,Percentage,%,,,,1,
e06000044,portsmouth,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,86.88524590163935,Percentage,%,,,,1,
e06000038,reading,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,91.66666666666669,Percentage,%,,,,1,
e06000039,slough,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,94.11764705882354,Percentage,%,,,,1,
e06000045,southampton,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,81.57894736842105,Percentage,%,,,,1,
e06000037,west-berkshire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.97590361445782,Percentage,%,,,,1,
e06000040,windsor-and-maidenhead,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,90.9090909090909,Percentage,%,,,,1,
e06000041,wokingham,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,94.28571428571428,Percentage,%,,,,1,
e10000011,east-sussex,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,86.77248677248677,Percentage,%,,,,1,
e10000014,hampshire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,92.27871939736346,Percentage,%,,,,1,
e10000016,kent,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,91.56829679595278,Percentage,%,,,,1,
e10000025,oxfordshire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.11475409836063,Percentage,%,,,,1,
e10000030,surrey,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.96984924623116,Percentage,%,,,,1,
e10000032,west-sussex,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,91.31944444444444,Percentage,%,,,,1,
e12000009,south-west,region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,87.03389830508475,Percentage,%,,,,1,
e06000022,bath-and-north-east-somerset,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.82716049382717,Percentage,%,,,,1,
e06000058,bournemouth-christchurch-and-poole,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,95.04950495049503,Percentage,%,,,,1,
e06000023,bristol-city-of,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,84.86842105263158,Percentage,%,,,,1,
e06000052,cornwall,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,82.73381294964028,Percentage,%,,,,1,
e06000059,dorset,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,84.81012658227849,Percentage,%,,,,1,
e06000053,isles-of-scilly,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,,Percentage,%,,,x,1,
e06000024,north-somerset,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,91.13924050632912,Percentage,%,,,,1,
e06000026,plymouth,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,90.81632653061224,Percentage,%,,,,1,
e06000066,somerset,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,81.50943396226415,Percentage,%,,,,1,
e06000025,south-gloucestershire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,93.04347826086956,Percentage,%,,,,1,
e06000030,swindon,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,89.65517241379311,Percentage,%,,,,1,
e06000027,torbay,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,86.04651162790698,Percentage,%,,,,1,
e06000054,wiltshire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,85.4077253218884,Percentage,%,,,,1,
e10000008,devon,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,87.29729729729729,Percentage,%,,,,1,
e10000013,gloucestershire,county-or-unitary-authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,2024-09-31t00-00-00,89.29765886287626,Percentage,%,,,,1,
