AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E08000001,Bolton,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.24806202,Percentage,%,,,,1,
E08000002,Bury,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,84.14634146,Percentage,%,,,,1,
E08000003,Manchester,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,88.04347826,Percentage,%,,,,1,
E08000004,Oldham ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.66666667,Percentage,%,,,,1,
E08000005,Rochdale,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.39325843,Percentage,%,,,,1,
E08000006,Salford,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.85858586,Percentage,%,,,,1,
E08000007,Stockport,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.71929825,Percentage,%,,,,1,
E08000008,Tameside,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.75510204,Percentage,%,,,,1,
E08000009,Trafford,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.20879121,Percentage,%,,,,1,
E08000010,Wigan,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.7007874,Percentage,%,,,,1,
E10000017,Lancashire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.2971246,Percentage,%,,,,1,
E08000011,Knowsley ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.16393443,Percentage,%,,,,1,
E08000012,Liverpool,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.22754491,Percentage,%,,,,1,
E08000014,Sefton,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.26213592,Percentage,%,,,,1,
E08000013,St. Helens,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.71428571,Percentage,%,,,,1,
E08000015,Wirral,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,84,Percentage,%,,,,1,
E12000003,Yorkshire and The Humber,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.78036755,Percentage,%,,,,1,
E06000011,East Riding of Yorkshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.27516779,Percentage,%,,,,1,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.81443299,Percentage,%,,,,1,
E06000012,North East Lincolnshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.23809524,Percentage,%,,,,1,
E06000013,North Lincolnshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,83.5443038,Percentage,%,,,,1,
E06000014,York,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.65079365,Percentage,%,,,,1,
E06000065,North Yorkshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.6056338,Percentage,%,,,,1,
E08000016,Barnsley,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.50549451,Percentage,%,,,,1,
E08000017,Doncaster,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.625,Percentage,%,,,,1,
E08000018,Rotherham ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.12396694,Percentage,%,,,,1,
E08000019,Sheffield,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.09039548,Percentage,%,,,,1,
E08000032,Bradford ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.5,Percentage,%,,,,1,
E08000033,Calderdale,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90,Percentage,%,,,,1,
E08000034,Kirklees ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.29281768,Percentage,%,,,,1,
E08000035,Leeds ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.8057554,Percentage,%,,,,1,
E08000036,Wakefield,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.94326241,Percentage,%,,,,1,
E12000004,East Midlands,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.23745174,Percentage,%,,,,1,
E06000015,Derby ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.73584906,Percentage,%,,,,1,
E06000016,Leicester,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.26548673,Percentage,%,,,,1,
E06000061,North Northamptonshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.54929577,Percentage,%,,,,1,
E06000018,Nottingham,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.39622642,Percentage,%,,,,1,
E06000017,Rutland ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,100,Percentage,%,,,,1,
E06000062,West Northamptonshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.89189189,Percentage,%,,,,1,
E10000007,Derbyshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.1575179,Percentage,%,,,,1,
E10000018,Leicestershire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.36170213,Percentage,%,,,,1,
E10000019,Lincolnshire ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.98060942,Percentage,%,,,,1,
E10000024,Nottinghamshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.12426036,Percentage,%,,,,1,
E12000005,West Midlands,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.27680798,Percentage,%,,,,1,
E06000019,"Herefordshire, County of",County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.8989899,Percentage,%,,,,1,
E06000051,Shropshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.23489933,Percentage,%,,,,1,
E06000021,Stoke-on-Trent,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.10989011,Percentage,%,,,,1,
E06000020,Telford and Wrekin,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,82.66666667,Percentage,%,,,,1,
E10000028,Staffordshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.7755611,Percentage,%,,,,1,
E10000031,Warwickshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.47368421,Percentage,%,,,,1,
E08000025,Birmingham,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.92970522,Percentage,%,,,,1,
E08000026,Coventry,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.44067797,Percentage,%,,,,1,
E08000027,Dudley ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.91588785,Percentage,%,,,,1,
E08000028,Sandwell ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.25619835,Percentage,%,,,,1,
E08000029,Solihull,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.80487805,Percentage,%,,,,1,
E08000030,Walsall,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.98360656,Percentage,%,,,,1,
E08000031,Wolverhampton,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.72727273,Percentage,%,,,,1,
E10000034,Worcestershire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.71193416,Percentage,%,,,,1,
E12000006,East of England,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.22467481,Percentage,%,,,,1,
E06000055,Bedford,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.18918919,Percentage,%,,,,1,
E06000056,Central Bedfordshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.69230769,Percentage,%,,,,1,
E06000032,Luton,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.85714286,Percentage,%,,,,1,
E06000031,Peterborough,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,82.27848101,Percentage,%,,,,1,
E06000033,Southend-on-Sea,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.15384615,Percentage,%,,,,1,
E06000034,Thurrock,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.07142857,Percentage,%,,,,1,
E10000003,Cambridgeshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.90909091,Percentage,%,,,,1,
E10000012,Essex,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.37749546,Percentage,%,,,,1,
E10000015,Hertfordshire ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.40986717,Percentage,%,,,,1,
E10000020,Norfolk ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.29807692,Percentage,%,,,,1,
E10000029,Suffolk,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,88.99371069,Percentage,%,,,,1,
E12000007,London,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.12372749,Percentage,%,,,,1,
E09000007,Camden,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,98.24561404,Percentage,%,,,,1,
E09000001,City of London,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,,Percentage,%,,,x,1,
E09000012,Hackney,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,98.7012987,Percentage,%,,,,1,
E09000013,Hammersmith and Fulham ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,100,Percentage,%,,,,1,
E09000014,Haringey,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,97.64705882,Percentage,%,,,,1,
E09000019,Islington,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.92307692,Percentage,%,,,,1,
E09000020,Kensington and Chelsea,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.87179487,Percentage,%,,,,1,
E09000022,Lambeth ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.8045977,Percentage,%,,,,1,
E09000023,Lewisham ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,98.8372093,Percentage,%,,,,1,
E09000025,Newham ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.03960396,Percentage,%,,,,1,
E09000028,Southwark,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.11650485,Percentage,%,,,,1,
E09000030,Tower Hamlets,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.65217391,Percentage,%,,,,1,
E09000032,Wandsworth,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.23809524,Percentage,%,,,,1,
E09000033,Westminster,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.2962963,Percentage,%,,,,1,
E09000002,Barking and Dagenham,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.66666667,Percentage,%,,,,1,
E09000003,Barnet,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.12403101,Percentage,%,,,,1,
E09000004,Bexley,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.77108434,Percentage,%,,,,1,
E09000005,Brent ,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.59090909,Percentage,%,,,,1,
E09000006,Bromley,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,97,Percentage,%,,,,1,
E09000008,Croydon,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.2,Percentage,%,,,,1,
E09000009,Ealing,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.80851064,Percentage,%,,,,1,
E09000010,Enfield,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.875,Percentage,%,,,,1,
E09000011,Greenwich,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.40229885,Percentage,%,,,,1,
E09000015,Harrow,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95,Percentage,%,,,,1,
E09000016,Havering,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,97.5308642,Percentage,%,,,,1,
E09000017,Hillingdon,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.91919192,Percentage,%,,,,1,
E09000018,Hounslow,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,98.66666667,Percentage,%,,,,1,
E09000021,Kingston upon Thames,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,100,Percentage,%,,,,1,
E09000024,Merton,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.42857143,Percentage,%,,,,1,
E09000026,Redbridge,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.93670886,Percentage,%,,,,1,
E09000027,Richmond upon Thames,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,100,Percentage,%,,,,1,
E09000029,Sutton,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,98.41269841,Percentage,%,,,,1,
E09000031,Waltham Forest,Local Authority District,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,96.15384615,Percentage,%,,,,1,
E12000008,South East,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.26559715,Percentage,%,,,,1,
E06000036,Bracknell Forest,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,100,Percentage,%,,,,1,
E06000043,Brighton and Hove,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.87878788,Percentage,%,,,,1,
E06000060,Buckinghamshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.17948718,Percentage,%,,,,1,
E06000046,Isle of Wight,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,75,Percentage,%,,,,1,
E06000035,Medway,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.04950495,Percentage,%,,,,1,
E06000042,Milton Keynes,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.80530973,Percentage,%,,,,1,
E06000044,Portsmouth,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.66666667,Percentage,%,,,,1,
E06000038,Reading,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.66666667,Percentage,%,,,,1,
E06000039,Slough,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.11764706,Percentage,%,,,,1,
E06000045,Southampton,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,81.57894737,Percentage,%,,,,1,
E06000037,West Berkshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.97590361,Percentage,%,,,,1,
E06000040,Windsor and Maidenhead,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.39393939,Percentage,%,,,,1,
E06000041,Wokingham,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.28571429,Percentage,%,,,,1,
E10000011,East Sussex,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,87.23404255,Percentage,%,,,,1,
E10000014,Hampshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,92.26415094,Percentage,%,,,,1,
E10000016,Kent,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.38513514,Percentage,%,,,,1,
E10000025,Oxfordshire ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.1147541,Percentage,%,,,,1,
E10000030,Surrey,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,94.22110553,Percentage,%,,,,1,
E10000032,West Sussex,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.97222222,Percentage,%,,,,1,
E12000009,South West,Region,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.85883849,Percentage,%,,,,1,
E06000022,Bath and North East Somerset,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.82716049,Percentage,%,,,,1,
E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,95.04950495,Percentage,%,,,,1,
E06000023,"Bristol, City of",County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,85.52631579,Percentage,%,,,,1,
E06000052,Cornwall,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,82.73381295,Percentage,%,,,,1,
E06000059,Dorset,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,84.81012658,Percentage,%,,,,1,
E06000053,Isles of Scilly,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,,Percentage,%,,,x,1,
E06000024,North Somerset,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,91.13924051,Percentage,%,,,,1,
E06000026,Plymouth,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,90.81632653,Percentage,%,,,,1,
E06000066,Somerset ,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,81.50943396,Percentage,%,,,,1,
E06000025,South Gloucestershire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,93.04347826,Percentage,%,,,,1,
E06000030,Swindon,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,89.65517241,Percentage,%,,,,1,
E06000027,Torbay,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.04651163,Percentage,%,,,,1,
E06000054,Wiltshire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,84.97854077,Percentage,%,,,,1,
E10000008,Devon,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,86.72086721,Percentage,%,,,,1,
E10000013,Gloucestershire,County or Unitary Authority,State-funded schools rated good or outstanding,State-funded schools rated good or outstanding,2024-09-30T00:00:00,88.62876254,Percentage,%,,,,1,
