AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e07000135,oadby-and-wigston,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,96.0,Percentage,%,,,,1,
e10000019,lincolnshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,58.0,Percentage,%,,,,1,
e07000136,boston,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,50.0,Percentage,%,,,,1,
e07000137,east-lindsey,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,51.0,Percentage,%,,,,1,
e07000138,lincoln,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,91.0,Percentage,%,,,,1,
e07000139,north-kesteven,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,58.0,Percentage,%,,,,1,
e07000140,south-holland,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,62.0,Percentage,%,,,,1,
e07000141,south-kesteven,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,43.0,Percentage,%,,,,1,
e07000142,west-lindsey,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,61.0,Percentage,%,,,,1,
e10000024,nottinghamshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,79.0,Percentage,%,,,,1,
e07000170,ashfield,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,81.0,Percentage,%,,,,1,
e07000171,bassetlaw,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,68.0,Percentage,%,,,,1,
e07000172,broxtowe,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,92.0,Percentage,%,,,,1,
e07000173,gedling,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,92.0,Percentage,%,,,,1,
e07000174,mansfield,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,84.0,Percentage,%,,,,1,
e07000175,newark-and-sherwood,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,76.0,Percentage,%,,,,1,
e07000176,rushcliffe,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,63.0,Percentage,%,,,,1,
e12000005,west-midlands,region,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,76.0,Percentage,%,,,,1,
e06000019,herefordshire-county-of,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,47.0,Percentage,%,,,,1,
e06000051,shropshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,53.0,Percentage,%,,,,1,
e06000021,stoke-on-trent,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,57.0,Percentage,%,,,,1,
e06000020,telford-and-wrekin,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,80.0,Percentage,%,,,,1,
e10000028,staffordshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,67.0,Percentage,%,,,,1,
e07000192,cannock-chase,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,91.0,Percentage,%,,,,1,
e07000193,east-staffordshire,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,46.0,Percentage,%,,,,1,
e07000194,lichfield,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,59.0,Percentage,%,,,,1,
e07000195,newcastle-under-lyme,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,64.0,Percentage,%,,,,1,
e07000196,south-staffordshire,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,68.0,Percentage,%,,,,1,
e07000197,stafford,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,66.0,Percentage,%,,,,1,
e07000198,staffordshire-moorlands,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,63.0,Percentage,%,,,,1,
e07000199,tamworth,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,89.0,Percentage,%,,,,1,
e10000031,warwickshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,60.0,Percentage,%,,,,1,
e07000218,north-warwickshire,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,50.0,Percentage,%,,,,1,
e07000219,nuneaton-and-bedworth,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,73.0,Percentage,%,,,,1,
e07000220,rugby,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,39.0,Percentage,%,,,,1,
e07000221,stratford-on-avon,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,53.0,Percentage,%,,,,1,
e07000222,warwick,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,76.0,Percentage,%,,,,1,
e47000007,west-midlands,combined-authority-or-city-region,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,91.0,Percentage,%,,,,1,
e08000025,birmingham,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,94.0,Percentage,%,,,,1,
e08000026,coventry,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,81.0,Percentage,%,,,,1,
e08000027,dudley,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,94.0,Percentage,%,,,,1,
e08000028,sandwell,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,96.0,Percentage,%,,,,1,
e08000029,solihull,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,87.0,Percentage,%,,,,1,
e08000030,walsall,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,79.0,Percentage,%,,,,1,
e08000031,wolverhampton,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,97.0,Percentage,%,,,,1,
e10000034,worcestershire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,57.0,Percentage,%,,,,1,
e07000234,bromsgrove,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,69.0,Percentage,%,,,,1,
e07000235,malvern-hills,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,29.0,Percentage,%,,,,1,
e07000236,redditch,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,49.0,Percentage,%,,,,1,
e07000237,worcester,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,79.0,Percentage,%,,,,1,
e07000238,wychavon,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,42.0,Percentage,%,,,,1,
e07000239,wyre-forest,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,70.0,Percentage,%,,,,1,
e12000006,east-of-england,region,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,68.0,Percentage,%,,,,1,
e06000055,bedford,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,61.0,Percentage,%,,,,1,
e06000056,central-bedfordshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,66.0,Percentage,%,,,,1,
e06000032,luton,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,91.0,Percentage,%,,,,1,
e06000031,peterborough,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,87.0,Percentage,%,,,,1,
e06000033,southend-on-sea,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,94.0,Percentage,%,,,,1,
e06000034,thurrock,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,82.0,Percentage,%,,,,1,
e10000003,cambridgeshire,county-or-unitary-authority,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,66.0,Percentage,%,,,,1,
e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,71.0,Percentage,%,,,,1,
e07000008,cambridge,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,90.0,Percentage,%,,,,1,
e07000009,east-cambridgeshire,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,59.0,Percentage,%,,,,1,
e07000010,fenland,local-authority-district,Percentage of resident population within a 30 minute walk of their nearest library,Residents within a 30 minute walk of their nearest library,2024-05,72.0,Percentage,%,,,,1,
