Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2018,2018,2018,,0,,http://reference.data.gov.uk/id/year/2018
2019,2019,2019,,1,,http://reference.data.gov.uk/id/year/2019
2020,2020,2020,,2,,http://reference.data.gov.uk/id/year/2020
2021,2021,2021,,3,,http://reference.data.gov.uk/id/year/2021
2022,2022,2022,,4,,http://reference.data.gov.uk/id/year/2022
2023,2023,2023,,5,,http://reference.data.gov.uk/id/year/2023
