areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2022-04-01/P3Y,10.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2021-04-01/P3Y,12.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2020-04-01/P3Y,13.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2019-04-01/P3Y,14.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2018-04-01/P3Y,15.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2016-04-01/P3Y,21.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2015-04-01/P3Y,19.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2014-04-01/P3Y,14.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000005,Greater Manchester,Police Force Area,Homicide Offences,2017-04-01/P3Y,19.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2019-04-01/P3Y,12.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2021-04-01/P3Y,11.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2020-04-01/P3Y,10.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2018-04-01/P3Y,13.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2022-04-01/P3Y,10.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2016-04-01/P3Y,10.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2014-04-01/P3Y,9.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2017-04-01/P3Y,12.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000003,Lancashire,Police Force Area,Homicide Offences,2015-04-01/P3Y,8.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2014-04-01/P3Y,13.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2015-04-01/P3Y,12.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2016-04-01/P3Y,15.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2017-04-01/P3Y,14.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2019-04-01/P3Y,11.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2020-04-01/P3Y,13.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2021-04-01/P3Y,11.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2022-04-01/P3Y,11.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000004,Merseyside,Police Force Area,Homicide Offences,2018-04-01/P3Y,11.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2022-04-01/P3Y,9.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2019-04-01/P3Y,9.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2021-04-01/P3Y,11.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2020-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2018-04-01/P3Y,9.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2016-04-01/P3Y,16.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2015-04-01/P3Y,16.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2014-04-01/P3Y,16.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000003,Yorkshire and The Humber,Region,Homicide Offences,2017-04-01/P3Y,10.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2022-04-01/P3Y,8.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2021-04-01/P3Y,10.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2020-04-01/P3Y,9.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2019-04-01/P3Y,8.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2018-04-01/P3Y,8.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2016-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2015-04-01/P3Y,10.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2014-04-01/P3Y,7.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000012,Humberside,Police Force Area,Homicide Offences,2017-04-01/P3Y,12.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2020-04-01/P3Y,7.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,4.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2021-04-01/P3Y,6.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2019-04-01/P3Y,7.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2015-04-01/P3Y,7.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2017-04-01/P3Y,4.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2014-04-01/P3Y,8.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2018-04-01/P3Y,4.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000009,North Yorkshire,Police Force Area,Homicide Offences,2016-04-01/P3Y,5.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2014-04-01/P3Y,83.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2015-04-01/P3Y,79.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2016-04-01/P3Y,84.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2017-04-01/P3Y,25.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2018-04-01/P3Y,28.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2019-04-01/P3Y,27.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2020-04-01/P3Y,31.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2021-04-01/P3Y,33.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000011,South Yorkshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,28.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2021-04-01/P3Y,11.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2020-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2019-04-01/P3Y,9.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2015-04-01/P3Y,11.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2017-04-01/P3Y,10.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2016-04-01/P3Y,12.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2014-04-01/P3Y,11.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000010,West Yorkshire,Police Force Area,Homicide Offences,2018-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2019-04-01/P3Y,10.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2021-04-01/P3Y,10.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2020-04-01/P3Y,9.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2018-04-01/P3Y,9.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2022-04-01/P3Y,8.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2016-04-01/P3Y,10.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2015-04-01/P3Y,10.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2014-04-01/P3Y,9.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E12000004,East Midlands,Region,Homicide Offences,2017-04-01/P3Y,10.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,7.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2021-04-01/P3Y,10.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2020-04-01/P3Y,8.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2019-04-01/P3Y,11.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2015-04-01/P3Y,11.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2017-04-01/P3Y,8.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2016-04-01/P3Y,8.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2018-04-01/P3Y,7.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000018,Derbyshire,Police Force Area,Homicide Offences,2014-04-01/P3Y,10.3,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2021-04-01/P3Y,10.6,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2020-04-01/P3Y,9.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2019-04-01/P3Y,10.2,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2022-04-01/P3Y,7.5,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2018-04-01/P3Y,8.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2016-04-01/P3Y,12.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2015-04-01/P3Y,13.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2014-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000021,Leicestershire,Police Force Area,Homicide Offences,2017-04-01/P3Y,10.9,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,12.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2021-04-01/P3Y,12.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2020-04-01/P3Y,12.1,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2019-04-01/P3Y,14.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2017-04-01/P3Y,11.0,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2016-04-01/P3Y,9.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2015-04-01/P3Y,9.8,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2014-04-01/P3Y,10.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000020,Lincolnshire,Police Force Area,Homicide Offences,2018-04-01/P3Y,12.7,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
E23000022,Northamptonshire,Police Force Area,Homicide Offences,2022-04-01/P3Y,7.4,Homicide Offences (rate per million population),"Rate per 1,000,000 population",,,,
