areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000007,Warrington,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,8.120985463150777,Percentage,%,,,,
E06000063,Cumberland,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.84756628050735,Percentage,%,,,,
E06000064,Westmorland and Furness,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.746260382692894,Percentage,%,,,,
E11000001,Greater Manchester (Met County),County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.258584765650703,Percentage,%,,,,
E47000001,Greater Manchester,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,10.258584765650703,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E08000001,Bolton,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.338606269531878,Percentage,%,,,,
E08000002,Bury,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.678490530235647,Percentage,%,,,,
E08000003,Manchester,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.977920965266128,Percentage,%,,,,
E08000004,Oldham,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.105184881275964,Percentage,%,,,,
E08000005,Rochdale,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.489584659115014,Percentage,%,,,,
E08000006,Salford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.936814100432324,Percentage,%,,,,
E08000007,Stockport,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.795474627857622,Percentage,%,,,,
E08000008,Tameside,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.229600915710398,Percentage,%,,,,
E08000009,Trafford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.837209302325581,Percentage,%,,,,
E08000010,Wigan,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.775457618043703,Percentage,%,,,,
E47000018,Lancashire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,10.840003715460591,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E10000017,Lancashire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.368040390279086,Percentage,%,,,,
E07000117,Burnley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.309490662954252,Percentage,%,,,,
E07000118,Chorley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.543481583371543,Percentage,%,,,,
E07000119,Fylde,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.166645435785076,Percentage,%,,,,
E07000120,Hyndburn,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.719129526845085,Percentage,%,,,,
E07000121,Lancaster,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.727585219134918,Percentage,%,,,,
E07000122,Pendle,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.258850112980166,Percentage,%,,,,
E07000123,Preston,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.762936221419976,Percentage,%,,,,
E07000124,Ribble Valley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.576789611132973,Percentage,%,,,,
E07000125,Rossendale,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.696930745838166,Percentage,%,,,,
E07000126,South Ribble,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.841362894182913,Percentage,%,,,,
E07000127,West Lancashire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.415526736542903,Percentage,%,,,,
E07000128,Wyre,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.623975120158326,Percentage,%,,,,
E11000002,Merseyside (Met County),County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.540328582147849,Percentage,%,,,,
E47000004,Liverpool City Region,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,10.414949783372323,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E08000011,Knowsley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.725182106497908,Percentage,%,,,,
E08000012,Liverpool,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.893739434056998,Percentage,%,,,,
E08000014,Sefton,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.82747494538132,Percentage,%,,,,
E08000013,St. Helens,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.003662614161321,Percentage,%,,,,
E08000015,Wirral,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.330746970881702,Percentage,%,,,,
E12000003,Yorkshire and The Humber,Region,Percentage of households fuel poor,2024-01-01/P1Y,11.329259541083667,Percentage,%,,,,
E47000016,Hull and East Yorkshire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,11.593810844192594,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E06000011,East Riding of Yorkshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.159117960283155,Percentage,%,,,,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,13.48165489271554,Percentage,%,,,,
E47000017,Greater Lincolnshire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,11.129772413533582,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E06000012,North East Lincolnshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,12.291666666666666,Percentage,%,,,,
E06000013,North Lincolnshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.172297077393738,Percentage,%,,,,
E47000012,York and North Yorkshire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,10.847377856277863,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E06000014,York,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.813874788494077,Percentage,%,,,,
E06000065,North Yorkshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.16933106772549,Percentage,%,,,,
E11000003,South Yorkshire (Met County),County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.310916147760333,Percentage,%,,,,
E47000002,South Yorkshire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,11.310916147760333,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E08000038,Barnsley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.91863030623952,Percentage,%,,,,
E08000017,Doncaster,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.101524725078804,Percentage,%,,,,
E08000018,Rotherham,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.77534724832327,Percentage,%,,,,
E08000039,Sheffield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.837276954909553,Percentage,%,,,,
E11000006,West Yorkshire (Met County),County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.388603663436795,Percentage,%,,,,
E47000003,West Yorkshire,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,11.388603663436795,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E08000032,Bradford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.176845430449148,Percentage,%,,,,
E08000033,Calderdale,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.788309636650869,Percentage,%,,,,
E08000034,Kirklees,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.272647496334665,Percentage,%,,,,
E08000035,Leeds,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.12523379074091,Percentage,%,,,,
E08000036,Wakefield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.794478603968036,Percentage,%,,,,
E12000004,East Midlands,Region,Percentage of households fuel poor,2024-01-01/P1Y,10.58974299873228,Percentage,%,,,,
E47000013,East Midlands,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,10.921858568943778,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E06000015,Derby,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.854116852294647,Percentage,%,,,,
E06000016,Leicester,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,13.330735752514261,Percentage,%,,,,
E06000061,North Northamptonshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.773125011846021,Percentage,%,,,,
E06000018,Nottingham,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,12.852643419572555,Percentage,%,,,,
E06000017,Rutland,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.928808226105522,Percentage,%,,,,
E06000062,West Northamptonshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.769620859269578,Percentage,%,,,,
E10000007,Derbyshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.644100893309597,Percentage,%,,,,
E07000032,Amber Valley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.413391752232517,Percentage,%,,,,
E07000033,Bolsover,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.853632478632479,Percentage,%,,,,
E07000034,Chesterfield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.11501934576152,Percentage,%,,,,
E07000035,Derbyshire Dales,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.574432857931276,Percentage,%,,,,
E07000036,Erewash,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.399224300285294,Percentage,%,,,,
E07000037,High Peak,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.7378841947738,Percentage,%,,,,
E07000038,North East Derbyshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.145490212105113,Percentage,%,,,,
E07000039,South Derbyshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.801381261441172,Percentage,%,,,,
E10000018,Leicestershire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,8.893798717456978,Percentage,%,,,,
E07000129,Blaby,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.5116438204975395,Percentage,%,,,,
E07000130,Charnwood,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.813205819513684,Percentage,%,,,,
E07000131,Harborough,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.358146459477062,Percentage,%,,,,
E07000132,Hinckley and Bosworth,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.864371314437893,Percentage,%,,,,
E07000133,Melton,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.067177224673271,Percentage,%,,,,
E07000134,North West Leicestershire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.81327974545759,Percentage,%,,,,
E07000135,Oadby and Wigston,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.785572468563865,Percentage,%,,,,
E10000019,Lincolnshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.879961201403066,Percentage,%,,,,
E07000136,Boston,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.77525786405279,Percentage,%,,,,
E07000137,East Lindsey,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.705041079216958,Percentage,%,,,,
E07000138,Lincoln,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.265339966832505,Percentage,%,,,,
E07000139,North Kesteven,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.08250947057193,Percentage,%,,,,
E07000140,South Holland,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.575186403000973,Percentage,%,,,,
E07000141,South Kesteven,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.824246503627252,Percentage,%,,,,
E07000142,West Lindsey,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.623001776198933,Percentage,%,,,,
E10000024,Nottinghamshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.244663991105995,Percentage,%,,,,
E07000170,Ashfield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.649440137812231,Percentage,%,,,,
E07000171,Bassetlaw,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.376120002189822,Percentage,%,,,,
E07000172,Broxtowe,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.759975183217652,Percentage,%,,,,
E07000173,Gedling,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.184174624829469,Percentage,%,,,,
E07000174,Mansfield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.155440819838848,Percentage,%,,,,
E07000175,Newark and Sherwood,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.826230893850813,Percentage,%,,,,
E07000176,Rushcliffe,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.70595759890141,Percentage,%,,,,
E12000005,West Midlands,Region,Percentage of households fuel poor,2024-01-01/P1Y,12.101992359264688,Percentage,%,,,,
E06000019,"Herefordshire, County of",County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,13.132938874286443,Percentage,%,,,,
E06000051,Shropshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,12.751636238374095,Percentage,%,,,,
E06000021,Stoke-on-Trent,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,14.774522912361734,Percentage,%,,,,
E06000020,Telford and Wrekin,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.673121543150264,Percentage,%,,,,
E10000028,Staffordshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.883241614155198,Percentage,%,,,,
E07000192,Cannock Chase,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.39667447928183,Percentage,%,,,,
E07000193,East Staffordshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.21814368117462,Percentage,%,,,,
E07000194,Lichfield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.421494560070709,Percentage,%,,,,
E07000195,Newcastle-under-Lyme,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.011047940168949,Percentage,%,,,,
E07000196,South Staffordshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.702377238410183,Percentage,%,,,,
E07000197,Stafford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.972273330880117,Percentage,%,,,,
E07000198,Staffordshire Moorlands,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.200430790159846,Percentage,%,,,,
E07000199,Tamworth,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.436989498249709,Percentage,%,,,,
E10000031,Warwickshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.817531861983214,Percentage,%,,,,
E07000218,North Warwickshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.877194812419596,Percentage,%,,,,
E07000219,Nuneaton and Bedworth,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.659786464787059,Percentage,%,,,,
E07000220,Rugby,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.845317862395817,Percentage,%,,,,
E07000221,Stratford-on-Avon,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.275365128602816,Percentage,%,,,,
E07000222,Warwick,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.037994852310332,Percentage,%,,,,
E11000005,West Midlands (Met County),County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,12.811242766602371,Percentage,%,,,,
E47000007,West Midlands,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,12.811242766602371,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E08000025,Birmingham,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.777327834360428,Percentage,%,,,,
E08000026,Coventry,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.329044249052826,Percentage,%,,,,
E08000027,Dudley,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.28813036837754,Percentage,%,,,,
E08000028,Sandwell,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.503926846355224,Percentage,%,,,,
E08000029,Solihull,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.905579399141631,Percentage,%,,,,
E08000030,Walsall,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.08590006844627,Percentage,%,,,,
E08000031,Wolverhampton,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,13.479772584163024,Percentage,%,,,,
E10000034,Worcestershire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.629572156949678,Percentage,%,,,,
E07000234,Bromsgrove,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.810931607616741,Percentage,%,,,,
E07000235,Malvern Hills,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.27417933465521,Percentage,%,,,,
E07000236,Redditch,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.64233865646034,Percentage,%,,,,
E07000237,Worcester,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.509369566617297,Percentage,%,,,,
E07000238,Wychavon,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.253201211857457,Percentage,%,,,,
E07000239,Wyre Forest,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.141494435612083,Percentage,%,,,,
E12000006,East of England,Region,Percentage of households fuel poor,2024-01-01/P1Y,9.347550711623565,Percentage,%,,,,
E06000055,Bedford,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.282137319199776,Percentage,%,,,,
E06000056,Central Bedfordshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,7.921652252892628,Percentage,%,,,,
E06000032,Luton,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.986800428745198,Percentage,%,,,,
E06000031,Peterborough,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.914928093984201,Percentage,%,,,,
E06000033,Southend-on-Sea,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,11.009475617618081,Percentage,%,,,,
E06000034,Thurrock,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,8.198410994202277,Percentage,%,,,,
E10000003,Cambridgeshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.292102210722106,Percentage,%,,,,
E47000008,Cambridgeshire and Peterborough,Combined Authority or City Region,Percentage of households fuel poor,2024-01-01/P1Y,9.437653840489766,Percentage,%,,,,This data has been aggregated and may show differences to other published figures.
E07000008,Cambridge,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.470815924177474,Percentage,%,,,,
E07000009,East Cambridgeshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.14626635873749,Percentage,%,,,,
E07000010,Fenland,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.844177264638223,Percentage,%,,,,
E07000011,Huntingdonshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.425748094913574,Percentage,%,,,,
E07000012,South Cambridgeshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.52497228460161,Percentage,%,,,,
E10000012,Essex,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,8.40444801030859,Percentage,%,,,,
E07000066,Basildon,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.0309090682393425,Percentage,%,,,,
E07000067,Braintree,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.292742656870939,Percentage,%,,,,
E07000068,Brentwood,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.7072538860103625,Percentage,%,,,,
E07000069,Castle Point,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.636326624087126,Percentage,%,,,,
E07000070,Chelmsford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.504512806271222,Percentage,%,,,,
E07000071,Colchester,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.619518184310595,Percentage,%,,,,
E07000072,Epping Forest,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.309360670885855,Percentage,%,,,,
E07000073,Harlow,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.821762282728825,Percentage,%,,,,
E07000074,Maldon,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.284200451220347,Percentage,%,,,,
E07000075,Rochford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.0786035553651745,Percentage,%,,,,
E07000076,Tendring,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.854278452414572,Percentage,%,,,,
E07000077,Uttlesford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.324966429087905,Percentage,%,,,,
E10000015,Hertfordshire,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,8.192571064653702,Percentage,%,,,,
E07000095,Broxbourne,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.349495529096734,Percentage,%,,,,
E07000096,Dacorum,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.071513277391656,Percentage,%,,,,
E07000242,East Hertfordshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.025184275184277,Percentage,%,,,,
E07000098,Hertsmere,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.175693762826805,Percentage,%,,,,
E07000099,North Hertfordshire,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.73688627780109,Percentage,%,,,,
E07000240,St Albans,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.652435085906213,Percentage,%,,,,
E07000243,Stevenage,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.2997079073649065,Percentage,%,,,,
E07000102,Three Rivers,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,7.500967617081667,Percentage,%,,,,
E07000103,Watford,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.812828044493667,Percentage,%,,,,
E07000241,Welwyn Hatfield,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.361423990791746,Percentage,%,,,,
E10000020,Norfolk,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.905467574042275,Percentage,%,,,,
E07000143,Breckland,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.602999210734017,Percentage,%,,,,
E07000144,Broadland,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.632761659994397,Percentage,%,,,,
E07000145,Great Yarmouth,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.510038445108927,Percentage,%,,,,
E07000146,King's Lynn and West Norfolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.54248402962293,Percentage,%,,,,
E07000147,North Norfolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.160037729916679,Percentage,%,,,,
E07000148,Norwich,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,12.127266000739919,Percentage,%,,,,
E07000149,South Norfolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.932798410752254,Percentage,%,,,,
E10000029,Suffolk,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,10.54964007412674,Percentage,%,,,,
E07000200,Babergh,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.702951068163518,Percentage,%,,,,
E07000244,East Suffolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.560344827586206,Percentage,%,,,,
E07000202,Ipswich,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,11.189370898031054,Percentage,%,,,,
E07000203,Mid Suffolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.018301216492626,Percentage,%,,,,
E07000245,West Suffolk,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,10.271153613364,Percentage,%,,,,
E12000007,London,Region,Percentage of households fuel poor,2024-01-01/P1Y,9.632688890740761,Percentage,%,,,,
E13000001,Inner London,County or Unitary Authority,Percentage of households fuel poor,2024-01-01/P1Y,9.42533161951052,Percentage,%,,,,
E09000007,Camden,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.561654898021489,Percentage,%,,,,
E09000001,City of London,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,6.271186440677965,Percentage,%,,,,
E09000012,Hackney,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,8.995259266963071,Percentage,%,,,,
E09000013,Hammersmith and Fulham,Local Authority District,Percentage of households fuel poor,2024-01-01/P1Y,9.747885912463827,Percentage,%,,,,
