AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
e47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,4450.0,Pounds,£ million,,,,1,
e47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,5151.0,Pounds,£ million,,,,1,
e47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,4069.0,Pounds,£ million,,,,1,
e47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4061.0,Pounds,£ million,,,,1,
e47000006,Tees Valley,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,3249.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,10465.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10271.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,10317.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,11072.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8173.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,8554.0,Pounds,£ million,,,,1,
tlc2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,10938.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,5294.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5168.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,6763.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,7211.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6760.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,6630.0,Pounds,£ million,,,,1,
e47000011,North of Tyne,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,7025.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,79472.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,92135.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,67035.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,73067.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,61386.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,46385.0,Pounds,£ million,,,,1,
tld,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,61238.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,2343.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,2882.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,2983.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,4360.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6634.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4993.0,Pounds,£ million,,,,1,
tld1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,5993.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,32034.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,38487.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,35373.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,36693.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,34154.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,23938.0,Pounds,£ million,,,,1,
tld3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,30749.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,35373.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,23938.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,34154.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,30749.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,32034.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,36693.0,Pounds,£ million,,,,1,
e47000001,Greater Manchester,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,38487.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,7994.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,5962.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,7781.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5435.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5814.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,4368.0,Pounds,£ million,,,,1,
tld4,Lancashire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,6385.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,8449.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,10330.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,11924.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,12509.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11864.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,12980.0,Pounds,£ million,,,,1,
tld6,Cheshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,17301.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,22359.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11915.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10352.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,20691.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8206.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,7288.0,Pounds,£ million,,,,1,
tld7,Merseyside,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9197.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,22359.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,11915.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10352.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,20691.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8206.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,7288.0,Pounds,£ million,,,,1,
e47000004,Liverpool City Region,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9197.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,45121.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,42227.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,45360.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,44856.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,42944.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,40508.0,Pounds,£ million,,,,1,
tle,Yorkshire and The Humber,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,61364.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5441.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,10379.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,4739.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,3623.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,4034.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,4893.0,Pounds,£ million,,,,1,
tle1,East Yorkshire and Northern Lincolnshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,3058.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,13402.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,15683.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,12696.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,6175.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,5270.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,4803.0,Pounds,£ million,,,,1,
tle2,North Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,5185.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,8513.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10012.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,8694.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,8244.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,7042.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,7111.0,Pounds,£ million,,,,1,
tle3,South Yorkshire,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,6100.0,Pounds,£ million,,,,1,
e47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,6100.0,Pounds,£ million,,,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
e47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,7111.0,Pounds,£ million,,,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
e47000002,South Yorkshire,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,7042.0,Pounds,£ million,,,,1,Sheffield City Region renamed to South Yorkshire Combined Authority as of 2021
