AREACD,AREANM,Geography,Indicator,Observation,Unit,Measure,Period,Lower_confidence_interval_95,Upper_confidence_interval_95,Observation_status
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,568.0774178,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,748.8251019,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,707.1958431,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,685.7563222,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,654.2277641,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,768.6265709,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,759.9420219,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,775.1107301,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,718.4408349,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,678.5424436,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,655.6005022,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000017,highland,local-authority-district,apprenticeships-starts-scotland,600.2488078,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,472.5526904,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,537.4720696,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,551.5869428,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,568.1475677,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,354.2250761,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,584.5761823,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,486.2019745,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,523.8943307,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,572.190928,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,598.8911619,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,564.6544079,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000018,inverclyde,local-authority-district,apprenticeships-starts-scotland,524.695049,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,462.0479326,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,725.0740127,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,653.5701741,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,731.3914214,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,751.6087516,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,731.3917567,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,850.3764618,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,788.5924165,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,776.2801753,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,595.3542846,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,597.7421777,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000019,midlothian,local-authority-district,apprenticeships-starts-scotland,596.2373372,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,506.3195242,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,515.1580197,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,483.1286394,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,465.1162791,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,435.9554584,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,508.2284608,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,544.2263574,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,554.0974045,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,544.804136,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,619.6668021,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,583.5203591,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000020,moray,local-authority-district,apprenticeships-starts-scotland,553.120165,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,676.5289554,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,726.1410788,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,884.3169103,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,685.4256854,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,676.7120816,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,399.6366939,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,445.8116,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,592.8321207,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,395.9426995,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,388.435224,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,473.4142813,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000013,na-h-eileanan-siar,local-authority-district,apprenticeships-starts-scotland,518.6315101,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,582.3723449,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,632.1629576,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,608.3223485,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,645.6669071,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,683.1038531,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,502.4452933,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,743.0116267,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,714.5826148,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,745.2801865,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,783.2392095,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,737.5007701,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000021,north-ayrshire,local-authority-district,apprenticeships-starts-scotland,700.1260049,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,730.9861568,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,753.7377981,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,777.76167,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,817.6216415,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,810.7699616,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000044,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,826.2888525,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,729.7354798,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,740.727608,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,741.7061021,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,859.3856216,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,529.7880848,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000050,north-lanarkshire,local-authority-district,apprenticeships-starts-scotland,753.8154329,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,512.4332488,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,609.5258644,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,436.8696403,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,536.9928401,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,774.3905764,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,448.7456747,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,739.5234182,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,560.8709997,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,664.2311524,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,360.6102635,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,599.9000167,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000023,orkney-islands,local-authority-district,apprenticeships-starts-scotland,762.8180679,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000024,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,612.9568648,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000024,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,599.7365039,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000024,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,702.7531198,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000024,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,643.1459022,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000024,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,612.9645993,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,521.1452751,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,508.7000148,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,591.9958379,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,515.901727,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,426.2472712,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,646.7523169,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000048,perth-and-kinross,local-authority-district,apprenticeships-starts-scotland,615.4336735,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,656.480344,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,647.5225225,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,613.6754569,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,629.1447033,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,461.2211819,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,760.4386586,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,693.7762017,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,661.4841373,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,646.0974074,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,679.0318808,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,637.0748511,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000038,renfrewshire,local-authority-district,apprenticeships-starts-scotland,743.0096237,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,605.0777885,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,560.1134407,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,482.1229616,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,527.8942996,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,430.6024343,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,610.9979633,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,512.540782,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,488.365115,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,402.8228828,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,424.7281531,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,368.810377,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000026,scottish-borders,local-authority-district,apprenticeships-starts-scotland,516.4058971,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,961.1322349,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,821.758032,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,913.3151739,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,955.807335,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,1208.767594,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,711.8751318,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,834.3962585,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,744.429882,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,731.8485758,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,685.5867347,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,1056.189269,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000027,shetland-islands,local-authority-district,apprenticeships-starts-scotland,1089.219926,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,546.1998436,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,505.0717623,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,538.0557968,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,534.5342817,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,359.1312848,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,623.2276633,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,564.9717514,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,471.1214165,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,533.6686816,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,523.1341548,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,498.2108741,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000028,south-ayrshire,local-authority-district,apprenticeships-starts-scotland,548.6331649,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,623.0983657,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,617.9969756,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,593.3464372,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,624.9213295,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,465.8338799,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,719.4513343,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,725.6883146,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,697.1161999,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,655.9573647,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,624.9168488,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,639.0581337,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000029,south-lanarkshire,local-authority-district,apprenticeships-starts-scotland,592.3693624,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,397.9771607,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,452.4772177,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,515.1063611,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,482.594008,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,474.7266431,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,570.5088782,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,574.4097808,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,537.9447885,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,546.3028192,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,544.5936339,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,585.1241883,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000030,stirling,local-authority-district,apprenticeships-starts-scotland,559.5752434,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,742.8695369,"Rate per 100,000 population","Rate per 100,000 population",2023-2024,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,743.3271048,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,656.8636803,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,582.6508577,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,892.4834263,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,809.7274543,"Rate per 100,000 population","Rate per 100,000 population",2016-2017,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,762.7744578,"Rate per 100,000 population","Rate per 100,000 population",2017-2018,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,824.7006592,"Rate per 100,000 population","Rate per 100,000 population",2015-2016,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,733.1772809,"Rate per 100,000 population","Rate per 100,000 population",2014-2015,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,782.8395112,"Rate per 100,000 population","Rate per 100,000 population",2013-2014,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,784.8931786,"Rate per 100,000 population","Rate per 100,000 population",2024-2025,,,
s12000039,west-dunbartonshire,local-authority-district,apprenticeships-starts-scotland,783.5257309,"Rate per 100,000 population","Rate per 100,000 population",2018-2019,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,429.8023732,"Rate per 100,000 population","Rate per 100,000 population",2020-2021,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,672.8661072,"Rate per 100,000 population","Rate per 100,000 population",2019-2020,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,588.5572576,"Rate per 100,000 population","Rate per 100,000 population",2022-2023,,,
s12000040,west-lothian,local-authority-district,apprenticeships-starts-scotland,664.5987239,"Rate per 100,000 population","Rate per 100,000 population",2021-2022,,,
