Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2016-2017,2016-2017,2016-2017,,0,,http://reference.data.gov.uk/id/government-year/2016-2017
2017-2018,2017-2018,2017-2018,,1,,http://reference.data.gov.uk/id/government-year/2017-2018
2018-2019,2018-2019,2018-2019,,2,,http://reference.data.gov.uk/id/government-year/2018-2019
2019-2020,2019-2020,2019-2020,,3,,http://reference.data.gov.uk/id/government-year/2019-2020
2020-2021,2020-2021,2020-2021,,4,,http://reference.data.gov.uk/id/government-year/2020-2021
2021-2022,2021-2022,2021-2022,,5,,http://reference.data.gov.uk/id/government-year/2021-2022
