AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E06000004,Stockton-on-Tees,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,5300,Achievements gained,Number,,,,1,
E06000004,Stockton-on-Tees,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,5170,Achievements gained,Number,,,,1,
E06000004,Stockton-on-Tees,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,7350,Achievements gained,Number,,,,1,
E06000004,Stockton-on-Tees,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,5110,Achievements gained,Number,,,,1,
E08000037,Gateshead,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,5820,Achievements gained,Number,,,,1,
E08000037,Gateshead,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,4900,Achievements gained,Number,,,,1,
E08000037,Gateshead,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,4370,Achievements gained,Number,,,,1,
E08000037,Gateshead,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,4450,Achievements gained,Number,,,,1,
E08000021,Newcastle upon Tyne,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,6230,Achievements gained,Number,,,,1,
E08000021,Newcastle upon Tyne,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,7040,Achievements gained,Number,,,,1,
E08000021,Newcastle upon Tyne,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,9060,Achievements gained,Number,,,,1,
E08000021,Newcastle upon Tyne,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,6980,Achievements gained,Number,,,,1,
E08000022,North Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,3790,Achievements gained,Number,,,,1,
E08000022,North Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,3570,Achievements gained,Number,,,,1,
E08000022,North Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3680,Achievements gained,Number,,,,1,
E08000022,North Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,5390,Achievements gained,Number,,,,1,
E08000023,South Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,5500,Achievements gained,Number,,,,1,
E08000023,South Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,4210,Achievements gained,Number,,,,1,
E08000023,South Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,3590,Achievements gained,Number,,,,1,
E08000023,South Tyneside,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3550,Achievements gained,Number,,,,1,
E08000024,Sunderland,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,7170,Achievements gained,Number,,,,1,
E08000024,Sunderland,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,6960,Achievements gained,Number,,,,1,
E08000024,Sunderland,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,7650,Achievements gained,Number,,,,1,
E08000024,Sunderland,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,10250,Achievements gained,Number,,,,1,
E06000008,Blackburn with Darwen,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,4030,Achievements gained,Number,,,,1,
E06000008,Blackburn with Darwen,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,3420,Achievements gained,Number,,,,1,
E06000008,Blackburn with Darwen,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,2820,Achievements gained,Number,,,,1,
E06000008,Blackburn with Darwen,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3280,Achievements gained,Number,,,,1,
E06000009,Blackpool,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3020,Achievements gained,Number,,,,1,
E06000009,Blackpool,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,3930,Achievements gained,Number,,,,1,
E06000009,Blackpool,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,3110,Achievements gained,Number,,,,1,
E06000009,Blackpool,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,3010,Achievements gained,Number,,,,1,
E06000049,Cheshire East,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3880,Achievements gained,Number,,,,1,
E06000049,Cheshire East,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,3880,Achievements gained,Number,,,,1,
E06000049,Cheshire East,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,5210,Achievements gained,Number,,,,1,
E06000049,Cheshire East,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,3950,Achievements gained,Number,,,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,4690,Achievements gained,Number,,,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,6080,Achievements gained,Number,,,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,4720,Achievements gained,Number,,,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,4620,Achievements gained,Number,,,,1,
E06000006,Halton,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,2360,Achievements gained,Number,,,,1,
E06000006,Halton,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,2200,Achievements gained,Number,,,,1,
E06000006,Halton,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,2290,Achievements gained,Number,,,,1,
E06000006,Halton,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,3260,Achievements gained,Number,,,,1,
E06000007,Warrington,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,4720,Achievements gained,Number,,,,1,
E06000007,Warrington,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,2590,Achievements gained,Number,,,,1,
E06000007,Warrington,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,2610,Achievements gained,Number,,,,1,
E06000007,Warrington,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,2660,Achievements gained,Number,,,,1,
E10000006,Cumbria ,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,9920,Achievements gained,Number,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland and E06000064 Westmorland and Furness)
E10000006,Cumbria ,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,6850,Achievements gained,Number,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland and E06000064 Westmorland and Furness)
E10000006,Cumbria ,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,6890,Achievements gained,Number,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland and E06000064 Westmorland and Furness)
E10000006,Cumbria ,County or Unitary Authority,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,6640,Achievements gained,Number,,,,1,Obsolete code since 2023 (replaced by E06000063 Cumberland and E06000064 Westmorland and Furness)
E08000001,Bolton,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,6780,Achievements gained,Number,,,,1,
E08000001,Bolton,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,5510,Achievements gained,Number,,,,1,
E08000001,Bolton,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,4430,Achievements gained,Number,,,,1,
E08000001,Bolton,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,5120,Achievements gained,Number,,,,1,
E08000002,Bury,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,2900,Achievements gained,Number,,,,1,
E08000002,Bury,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,3040,Achievements gained,Number,,,,1,
E08000002,Bury,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,4050,Achievements gained,Number,,,,1,
E08000002,Bury,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,3240,Achievements gained,Number,,,,1,
E08000003,Manchester,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,15240,Achievements gained,Number,,,,1,
E08000003,Manchester,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,12010,Achievements gained,Number,,,,1,
E08000003,Manchester,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,12550,Achievements gained,Number,,,,1,
E08000003,Manchester,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,12890,Achievements gained,Number,,,,1,
E08000004,Oldham ,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2020-08-01T00:00:00/P1Y,4980,Achievements gained,Number,,,,1,
E08000004,Oldham ,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2021-08-01T00:00:00/P1Y,5250,Achievements gained,Number,,,,1,
E08000004,Oldham ,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,7170,Achievements gained,Number,,,,1,
E08000004,Oldham ,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2019-08-01T00:00:00/P1Y,5320,Achievements gained,Number,,,,1,
E08000005,Rochdale,Local Authority District,"19+ Further Education and Skills Achievements (qualifications) excluding community learning, Multiply and bootcamps",Aged 19 years and over further education and skills learner achievements,Mission 6,Spreading opportunity and improving public services,2018-08-01T00:00:00/P1Y,5430,Achievements gained,Number,,,,1,
